Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
485	0.284536	205	0.356098	101	0.039604	209	0.990431	1.027586	690	0.305797	0.422000	0.391761	
523	0.290631	191	0.340314	95	0.094737	191	0.942408	1.027586	714	0.303922	0.406000	0.392004	
534	0.267790	206	0.364078	90	0.044444	170	0.994118	1.027586	740	0.294595	0.391000	0.392070	
539	0.263451	229	0.432314	83	0.024096	149	0.986577	1.027586	768	0.313802	0.390000	0.392121	
471	0.252654	201	0.363184	124	0.040323	204	0.975490	1.027586	672	0.285714	0.396000	0.392270	
526	0.313688	198	0.388889	138	0.014493	138	0.985507	1.027586	724	0.334254	0.380000	0.392398	
473	0.287526	221	0.411765	112	0.035714	194	0.984536	1.027586	694	0.327089	0.422000	0.392348	
499	0.302605	203	0.379310	119	0.033613	179	0.988827	1.027586	702	0.324786	0.409000	0.392523	
476	0.287815	207	0.371981	105	0.028571	212	0.985849	1.027586	683	0.313324	0.426000	0.392685	
489	0.288344	211	0.450237	104	0.019231	196	0.979592	1.027586	700	0.337143	0.430000	0.392874	
476	0.283613	201	0.442786	123	0.016260	200	0.990000	1.027586	677	0.330871	0.424000	0.392913	
488	0.268443	167	0.383234	124	0.032258	221	0.959276	1.027586	655	0.297710	0.411000	0.392980	
472	0.256356	202	0.425743	119	0.008403	207	0.888889	1.027586	674	0.307122	0.392000	0.393087	
478	0.301255	218	0.403670	115	0.008696	189	0.973545	1.027586	696	0.333333	0.417000	0.393204	
483	0.283644	213	0.370892	102	0.019608	202	0.940594	1.027586	696	0.310345	0.408000	0.393355	
477	0.310273	195	0.364103	112	0.035714	216	0.976852	1.027586	672	0.325893	0.434000	0.393606	
530	0.305660	209	0.468900	104	0.019231	157	1.000000	1.027586	739	0.351827	0.419000	0.393625	
522	0.279693	180	0.394444	102	0.068627	196	0.974490	1.027586	702	0.309117	0.415000	0.393593	
437	0.240275	206	0.315534	92	0.021739	265	0.969811	1.027586	643	0.264386	0.429000	0.393673	
535	0.274766	177	0.372881	105	0.047619	183	0.989071	1.027586	712	0.299157	0.399000	0.393876	
487	0.273101	235	0.395745	97	0.051546	181	0.994475	1.027586	722	0.313019	0.411000	0.394012	
574	0.289199	220	0.413636	97	0.051546	109	1.000000	1.027586	794	0.323678	0.371000	0.393906	
512	0.287109	222	0.463964	120	0.075000	146	0.993151	1.027586	734	0.340599	0.404000	0.393896	
556	0.275180	201	0.358209	101	0.049505	142	0.964789	1.027586	757	0.297226	0.367000	0.394097	
503	0.294235	220	0.472727	81	0.049383	196	0.841837	1.027586	723	0.348548	0.421000	0.394382	
468	0.241453	198	0.363636	112	0.026786	222	0.923423	1.027586	666	0.277778	0.393000	0.394415	
518	0.287645	173	0.473988	124	0.016129	185	0.989189	1.027586	691	0.334298	0.416000	0.394693	
509	0.328094	217	0.410138	98	0.020408	176	0.994318	1.027586	726	0.352617	0.433000	0.394797	
509	0.280943	199	0.422111	103	0.029126	189	0.978836	1.027586	708	0.320621	0.415000	0.394800	
534	0.284644	203	0.428571	79	0.000000	184	1.000000	1.027586	737	0.324288	0.423000	0.394952	
519	0.306358	226	0.393805	88	0.000000	167	1.000000	1.027586	745	0.332886	0.415000	0.395083	
466	0.270386	182	0.368132	111	0.018018	241	0.987552	1.027586	648	0.297840	0.433000	0.395291	
477	0.245283	216	0.379630	106	0.018868	201	0.995025	1.027586	693	0.287157	0.401000	0.395336	
447	0.313199	214	0.429907	98	0.010204	241	0.983402	1.027586	661	0.350983	0.470000	0.395608	
525	0.308571	220	0.395455	101	0.039604	154	0.993506	1.027586	745	0.334228	0.406000	0.395713	
508	0.301181	201	0.343284	95	0.042105	196	0.994898	1.027586	709	0.313117	0.421000	0.395815	
528	0.297348	195	0.384615	103	0.048544	174	0.948276	1.027586	723	0.320885	0.402000	0.395824	
494	0.269231	206	0.417476	109	0.036697	191	0.984293	1.027586	700	0.312857	0.411000	0.395911	
460	0.293478	199	0.336683	104	0.028846	237	0.991561	1.027586	659	0.306525	0.440000	0.396094	
555	0.304505	209	0.382775	97	0.041237	139	0.992806	1.027586	764	0.325916	0.391000	0.396451	
484	0.314050	222	0.373874	106	0.028302	188	1.000000	1.027586	706	0.332861	0.426000	0.396565	
486	0.236626	215	0.432558	116	0.017241	183	0.994536	1.027586	701	0.296719	0.392000	0.396564	
462	0.266234	186	0.413978	101	0.029703	251	0.984064	1.027586	648	0.308642	0.450000	0.396784	
515	0.291262	207	0.405797	83	0.012048	195	0.948718	1.027586	722	0.324100	0.420000	0.396921	
533	0.322702	214	0.439252	90	0.033333	163	0.987730	1.027586	747	0.356091	0.430000	0.397087	
493	0.267748	204	0.348039	96	0.052083	207	0.990338	1.027586	697	0.291248	0.413000	0.397185	
494	0.331984	214	0.425234	98	0.040816	194	0.974227	1.027586	708	0.360169	0.448000	0.397321	
489	0.231084	207	0.410628	108	0.027778	196	0.974490	1.027586	696	0.284483	0.392000	0.397451	
500	0.294000	206	0.441748	110	0.036364	184	0.994565	1.027586	706	0.337110	0.425000	0.397619	
536	0.339552	191	0.366492	105	0.076190	168	0.988095	1.027586	727	0.346630	0.426000	0.397676	
496	0.270161	228	0.464912	97	0.041237	179	0.972067	1.027586	724	0.331492	0.418000	0.397822	
482	0.263485	175	0.417143	113	0.000000	230	0.952174	1.027586	657	0.304414	0.419000	0.397978	
512	0.324219	202	0.371287	108	0.046296	178	0.966292	1.027586	714	0.337535	0.418000	0.398136	
494	0.261134	206	0.422330	109	0.055046	191	0.984293	1.027586	700	0.308571	0.410000	0.398291	
547	0.285192	201	0.318408	114	0.043860	138	0.971014	1.027586	748	0.294118	0.359000	0.398327	
478	0.274059	198	0.419192	113	0.044248	211	0.924171	1.027586	676	0.316568	0.414000	0.398396	
517	0.280464	212	0.391509	111	0.045045	160	0.950000	1.027586	729	0.312757	0.385000	0.398498	
556	0.302158	227	0.348018	87	0.068966	130	0.915385	1.027586	783	0.315453	0.372000	0.398488	
540	0.301852	194	0.355670	102	0.009804	164	0.993902	1.027586	734	0.316076	0.396000	0.398535	
525	0.320000	203	0.403941	107	0.056075	165	0.993939	1.027586	728	0.343407	0.420000	0.398595	
514	0.309339	195	0.369231	93	0.053763	198	0.939394	1.027586	709	0.325811	0.422000	0.398679	
513	0.302144	199	0.336683	107	0.028037	181	0.955801	1.027586	712	0.311798	0.398000	0.398744	
532	0.317669	202	0.430693	103	0.058252	163	0.993865	1.027586	734	0.348774	0.424000	0.398797	
501	0.299401	211	0.341232	94	0.031915	194	1.000000	1.027586	712	0.311798	0.419000	0.398880	
536	0.294776	218	0.422018	98	0.010204	148	0.945946	1.027586	754	0.331565	0.391000	0.398818	
504	0.297619	216	0.430556	100	0.030000	180	0.972222	1.027586	720	0.337500	0.421000	0.398921	
503	0.272366	199	0.386935	114	0.017544	184	0.978261	1.027586	702	0.304843	0.396000	0.399008	
562	0.320285	212	0.448113	69	0.057971	157	0.980892	1.027586	774	0.355297	0.433000	0.399049	
551	0.281307	204	0.495098	100	0.100000	145	0.889655	1.027586	755	0.339073	0.395000	0.398992	
531	0.325800	217	0.382488	112	0.080357	140	0.935714	1.027586	748	0.342246	0.396000	0.398905	
519	0.244701	220	0.468182	102	0.000000	159	1.000000	1.027586	739	0.311231	0.389000	0.398883	
501	0.299401	203	0.408867	111	0.036036	185	1.000000	1.027586	704	0.330966	0.422000	0.398985	
525	0.302857	207	0.405797	90	0.055556	178	0.938202	1.027586	732	0.331967	0.415000	0.399106	
511	0.322896	186	0.403226	104	0.000000	199	0.959799	1.027586	697	0.344333	0.431000	0.399266	
539	0.309833	233	0.412017	100	0.020000	128	0.992188	1.027586	772	0.340674	0.392000	0.399375	
570	0.303509	223	0.417040	91	0.054945	116	0.982759	1.027586	793	0.335435	0.385000	0.399317	
527	0.292220	202	0.415842	110	0.036364	161	0.987578	1.027586	729	0.326475	0.401000	0.399311	
536	0.291045	189	0.396825	89	0.056180	186	0.994624	1.027586	725	0.318621	0.421000	0.399358	
520	0.307692	229	0.401747	99	0.050505	152	0.973684	1.027586	749	0.336449	0.405000	0.399418	
499	0.296593	229	0.441048	81	0.074074	191	0.973822	1.027586	728	0.342033	0.441000	0.399497	
532	0.234962	203	0.403941	100	0.040000	165	0.981818	1.027586	735	0.281633	0.373000	0.399578	
526	0.317490	209	0.411483	107	0.065421	158	0.993671	1.027586	735	0.344218	0.417000	0.399664	
508	0.299213	218	0.412844	87	0.011494	187	0.983957	1.027586	726	0.333333	0.427000	0.399744	
512	0.294922	239	0.443515	82	0.036585	167	0.976048	1.027586	751	0.342210	0.423000	0.399789	
393	0.302799	211	0.412322	102	0.019608	294	0.986395	1.027586	604	0.341060	0.498000	0.399889	
534	0.254682	206	0.407767	91	0.000000	169	1.000000	1.027586	740	0.297297	0.389000	0.400023	
507	0.252465	230	0.386957	84	0.071429	179	0.994413	1.027586	737	0.294437	0.401000	0.400060	
481	0.326403	208	0.447115	116	0.025862	195	0.984615	1.027586	689	0.362845	0.445000	0.400177	
534	0.267790	186	0.365591	91	0.010989	189	0.994709	1.027586	720	0.293056	0.400000	0.400253	
474	0.286920	188	0.404255	112	0.062500	226	0.991150	1.027586	662	0.320242	0.443000	0.400376	
524	0.299618	211	0.417062	88	0.045455	177	0.971751	1.027586	735	0.333333	0.421000	0.400526	
514	0.307393	199	0.412060	108	0.009259	179	0.932961	1.027586	713	0.336606	0.408000	0.400548	
532	0.298872	234	0.384615	75	0.040000	159	0.974843	1.027586	766	0.325065	0.407000	0.400591	
564	0.290780	230	0.443478	115	0.026087	91	0.923077	1.027586	794	0.335013	0.353000	0.400504	
497	0.273642	213	0.399061	101	0.049505	189	0.989418	1.027586	710	0.311268	0.413000	0.400513	
484	0.293388	233	0.424893	97	0.041237	186	0.989247	1.027586	717	0.336123	0.429000	0.400587	
516	0.312016	194	0.386598	89	0.011236	201	0.980100	1.027586	710	0.332394	0.434000	0.400620	
497	0.293763	184	0.413043	107	0.018692	212	0.962264	1.027586	681	0.325991	0.428000	0.400703	
526	0.292776	206	0.368932	92	0.065217	176	0.960227	1.027586	732	0.314208	0.405000	0.400691	
517	0.317215	213	0.492958	73	0.027397	197	0.954315	1.027586	730	0.368493	0.459000	0.400747	
519	0.283237	213	0.436620	90	0.033333	178	0.887640	1.027586	732	0.327869	0.401000	0.400808	
525	0.291429	189	0.333333	118	0.059322	168	0.982143	1.027586	714	0.302521	0.388000	0.400806	
497	0.281690	173	0.387283	113	0.035398	217	0.921659	1.027586	670	0.308955	0.411000	0.400867	
516	0.329457	185	0.400000	115	0.052174	184	0.983696	1.027586	701	0.348074	0.431000	0.400931	
529	0.291115	195	0.353846	104	0.009615	172	0.988372	1.027586	724	0.308011	0.394000	0.400982	
537	0.307263	207	0.478261	80	0.025000	176	0.988636	1.027586	744	0.354839	0.440000	0.401065	
532	0.319549	214	0.387850	81	0.049383	173	1.000000	1.027586	746	0.339142	0.430000	0.401082	
557	0.323160	197	0.390863	63	0.031746	183	0.972678	1.027586	754	0.340849	0.437000	0.401181	
496	0.276210	180	0.350000	135	0.037037	189	0.931217	1.027586	676	0.295858	0.381000	0.401215	
509	0.275049	204	0.446078	116	0.017241	171	0.988304	1.027586	713	0.323983	0.402000	0.401264	
516	0.279070	168	0.398810	116	0.034483	200	0.990000	1.027586	684	0.308480	0.413000	0.401310	
529	0.262760	225	0.391111	83	0.012048	163	1.000000	1.027586	754	0.301061	0.391000	0.401367	
531	0.291902	206	0.422330	105	0.057143	158	0.981013	1.027586	737	0.328358	0.403000	0.401392	
498	0.325301	185	0.437838	108	0.027778	209	0.985646	1.027586	683	0.355783	0.452000	0.401510	
507	0.282051	230	0.386957	96	0.031250	167	0.988024	1.027586	737	0.314790	0.400000	0.401518	
518	0.279923	210	0.414286	108	0.027778	164	0.987805	1.027586	728	0.318681	0.397000	0.401584	
545	0.271560	221	0.357466	84	0.059524	150	0.993333	1.027586	766	0.296345	0.381000	0.401600	
497	0.261569	216	0.398148	102	0.049020	185	0.994595	1.027586	713	0.302945	0.405000	0.401684	
478	0.303347	195	0.430769	97	0.051546	230	0.995652	1.027586	673	0.340267	0.463000	0.401740	
524	0.333969	219	0.360731	95	0.000000	162	0.993827	1.027586	743	0.341857	0.415000	0.401806	
474	0.303797	209	0.421053	111	0.054054	206	0.990291	1.027586	683	0.339678	0.442000	0.401880	
526	0.292776	199	0.522613	94	0.031915	181	0.988950	1.027586	725	0.355862	0.440000	0.401895	
497	0.297787	217	0.382488	87	0.045977	199	0.984925	1.027586	714	0.323529	0.431000	0.402026	
514	0.305447	205	0.424390	100	0.030000	181	0.983425	1.027586	719	0.339360	0.425000	0.402078	
472	0.294492	197	0.385787	104	0.048077	227	0.986784	1.027586	669	0.321375	0.444000	0.402194	
523	0.302103	211	0.488152	98	0.051020	168	0.952381	1.027586	734	0.355586	0.426000	0.402234	
490	0.322449	204	0.377451	111	0.045045	195	0.969231	1.027586	694	0.338617	0.429000	0.402243	
524	0.335878	207	0.376812	95	0.010526	174	0.988506	1.027586	731	0.347469	0.427000	0.402306	
521	0.303263	211	0.436019	109	0.018349	159	0.899371	1.027586	732	0.341530	0.395000	0.402327	
529	0.294896	228	0.478070	89	0.011236	154	0.935065	1.027586	757	0.350066	0.410000	0.402313	
476	0.260504	218	0.477064	114	0.026316	192	0.989583	1.027586	694	0.328530	0.421000	0.402362	
529	0.291115	221	0.438914	89	0.033708	161	0.993789	1.027586	750	0.334667	0.414000	0.402428	
542	0.285978	216	0.449074	114	0.035088	128	0.984375	1.027586	758	0.332454	0.382000	0.402501	
526	0.277567	223	0.412556	90	0.055556	161	0.981366	1.027586	749	0.317757	0.401000	0.402591	
419	0.293556	189	0.391534	71	0.000000	321	0.950156	1.027586	608	0.324013	0.502000	0.402786	
493	0.292089	212	0.382075	100	0.060000	195	0.989744	1.027586	705	0.319149	0.424000	0.402926	
