Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
527	0.309298	206	0.412621	106	0.018868	161	0.981366	0.987525	733	0.338336	0.408000	0.362771	
547	0.241316	183	0.387978	102	0.019608	168	0.994048	0.987525	730	0.278082	0.372000	0.363392	
510	0.335294	218	0.444954	93	0.043011	179	1.000000	0.987525	728	0.368132	0.451000	0.364345	
551	0.288566	192	0.411458	92	0.043478	165	0.993939	0.987525	743	0.320323	0.406000	0.364802	
475	0.290526	214	0.453271	111	0.027027	200	0.990000	0.987525	689	0.341074	0.436000	0.365899	
496	0.306452	204	0.426471	115	0.052174	185	0.989189	0.987525	700	0.341429	0.428000	0.367158	
519	0.315992	208	0.442308	91	0.032967	182	1.000000	0.987525	727	0.352132	0.441000	0.368239	
456	0.355263	173	0.398844	128	0.007812	243	1.000000	0.987525	629	0.367250	0.475000	0.369497	
515	0.355340	217	0.437788	86	0.023256	182	0.994505	0.987525	732	0.379781	0.461000	0.370523	
503	0.328032	206	0.485437	111	0.072072	180	0.988889	0.987525	709	0.373766	0.451000	0.371548	
556	0.296763	209	0.401914	73	0.000000	162	0.993827	0.987525	765	0.325490	0.410000	0.372511	
544	0.305147	181	0.430939	93	0.021505	182	0.983516	0.987525	725	0.336552	0.425000	0.373379	
501	0.319361	217	0.442396	112	0.035714	170	0.976471	0.987525	718	0.356546	0.426000	0.374179	
496	0.324597	210	0.466667	96	0.041667	198	1.000000	0.987525	706	0.366856	0.461000	0.375058	
505	0.320792	230	0.434783	95	0.021053	170	0.982353	0.987525	735	0.356463	0.431000	0.375932	
559	0.305903	208	0.480769	93	0.043011	140	0.978571	0.987525	767	0.353325	0.412000	0.376810	
544	0.336397	207	0.463768	106	0.056604	143	0.993007	0.987525	751	0.371505	0.427000	0.377223	
468	0.286325	180	0.427778	102	0.009804	250	0.984000	0.987525	648	0.325617	0.458000	0.377962	
520	0.232692	180	0.322222	101	0.029703	199	0.994975	1.234002	700	0.255714	0.380000	0.378575	
509	0.241650	228	0.364035	101	0.039604	162	0.981481	1.234002	737	0.279512	0.369000	0.378402	
530	0.232075	209	0.311005	84	0.023810	177	0.977401	1.234002	739	0.254398	0.363000	0.378030	
517	0.235977	222	0.328829	104	0.057692	157	0.993631	1.234002	739	0.263870	0.357000	0.377964	
449	0.169265	174	0.327586	114	0.035088	263	0.980989	1.234002	623	0.213483	0.395000	0.377809	
519	0.206166	199	0.391960	99	0.040404	183	0.989071	1.234002	718	0.257660	0.370000	0.377663	
553	0.211573	203	0.339901	90	0.055556	154	1.000000	1.234002	756	0.246032	0.345000	0.377421	
521	0.213052	216	0.333333	102	0.039216	161	0.981366	1.234002	737	0.248304	0.345000	0.377218	
485	0.237113	185	0.356757	125	0.056000	205	1.000000	1.234002	670	0.270149	0.393000	0.377273	
503	0.220676	208	0.341346	103	0.009709	186	0.983871	1.234002	711	0.255977	0.366000	0.377289	
467	0.194861	201	0.368159	113	0.017699	219	0.995434	1.234002	668	0.247006	0.385000	0.377469	
494	0.240891	197	0.416244	113	0.053097	196	1.000000	1.234002	691	0.290883	0.403000	0.377222	
529	0.200378	205	0.297561	104	0.009615	162	0.987654	1.234002	734	0.227520	0.328000	0.376892	
502	0.219124	202	0.381188	78	0.076923	218	0.977064	1.234002	704	0.265625	0.406000	0.376768	
514	0.194553	219	0.337900	90	0.033333	177	0.988701	1.234002	733	0.237381	0.352000	0.376637	
510	0.239216	202	0.341584	106	0.056604	182	0.967033	1.234002	712	0.268258	0.373000	0.376540	
528	0.240530	223	0.358744	90	0.033333	159	0.974843	1.234002	751	0.275632	0.365000	0.376419	
558	0.245520	241	0.369295	81	0.049383	120	0.983333	1.234002	799	0.282854	0.348000	0.376419	
487	0.193018	195	0.384615	116	0.017241	202	0.995050	1.234002	682	0.247801	0.372000	0.376237	
526	0.228137	199	0.437186	95	0.000000	180	0.994444	1.234002	725	0.285517	0.386000	0.376286	
477	0.241090	245	0.342857	106	0.037736	172	0.988372	1.234002	722	0.275623	0.373000	0.376326	
552	0.231884	208	0.322115	83	0.036145	157	0.961783	1.234002	760	0.256579	0.349000	0.376185	
513	0.255361	213	0.361502	107	0.046729	167	0.994012	1.234002	726	0.286501	0.379000	0.376228	
466	0.227468	190	0.263158	114	0.052632	230	0.995652	1.234002	656	0.237805	0.391000	0.376155	
510	0.241176	208	0.274038	92	0.021739	190	0.994737	1.234002	718	0.250696	0.371000	0.376127	
574	0.219512	215	0.400000	94	0.021277	117	1.000000	1.234002	789	0.268695	0.331000	0.375718	
556	0.226619	202	0.351485	90	0.044444	152	0.993421	1.234002	758	0.259894	0.352000	0.375366	
469	0.213220	213	0.319249	104	0.019231	214	0.981308	1.234002	682	0.246334	0.380000	0.375335	
539	0.220779	223	0.327354	91	0.032967	147	1.000000	1.234002	762	0.251969	0.342000	0.375142	
523	0.195029	214	0.317757	97	0.020619	166	1.000000	1.234002	737	0.230665	0.338000	0.375045	
538	0.189591	210	0.304762	85	0.047059	167	0.994012	1.234002	748	0.221925	0.336000	0.374803	
525	0.236190	225	0.355556	95	0.031579	155	0.987097	1.234002	750	0.272000	0.360000	0.374498	
439	0.218679	211	0.355450	125	0.016000	225	0.982222	1.234002	650	0.263077	0.394000	0.374601	
563	0.209591	211	0.341232	71	0.042254	155	0.987097	1.234002	774	0.245478	0.346000	0.374482	
518	0.181467	200	0.350000	93	0.053763	189	0.978836	1.234002	718	0.228412	0.354000	0.374405	
492	0.219512	221	0.357466	105	0.104762	182	0.983516	1.234002	713	0.262272	0.377000	0.374203	
551	0.243194	196	0.301020	85	0.047059	168	0.994048	1.234002	747	0.258367	0.364000	0.374003	
484	0.227273	210	0.357143	114	0.078947	192	1.000000	1.234002	694	0.266571	0.386000	0.374290	
552	0.217391	189	0.306878	100	0.070000	159	0.987421	1.234002	741	0.240216	0.342000	0.374170	
573	0.223386	226	0.362832	85	0.035294	116	0.948276	1.234002	799	0.262829	0.323000	0.374093	
486	0.168724	183	0.333333	107	0.046729	224	0.982143	1.234002	669	0.213752	0.368000	0.373930	
525	0.209524	184	0.369565	117	0.042735	174	0.977011	1.234002	709	0.251058	0.353000	0.373864	
468	0.209402	191	0.298429	100	0.050000	241	0.970954	1.234002	659	0.235205	0.394000	0.373823	
537	0.255121	208	0.365385	88	0.056818	167	0.994012	1.234002	745	0.285906	0.384000	0.373751	
526	0.205323	200	0.395000	101	0.029703	173	0.959538	1.234002	726	0.257576	0.356000	0.373748	
521	0.253359	225	0.324444	89	0.011236	165	0.896970	1.234002	746	0.274799	0.354000	0.373548	
484	0.204545	210	0.352381	110	0.027273	196	0.994898	1.303394	694	0.249280	0.371000	0.373476	
469	0.189765	221	0.325792	127	0.031496	183	0.923497	1.303394	690	0.233333	0.334000	0.373258	
480	0.210417	198	0.303030	117	0.025641	205	0.985366	1.303394	678	0.237463	0.366000	0.373206	
493	0.174442	196	0.367347	97	0.030928	214	0.976636	1.303394	689	0.229318	0.370000	0.373206	
579	0.210708	194	0.371134	102	0.029412	125	0.944000	1.303394	773	0.250970	0.315000	0.373174	
532	0.219925	214	0.303738	92	0.065217	162	0.895062	1.303394	746	0.243968	0.333000	0.372987	
500	0.184000	221	0.280543	97	0.030928	182	0.967033	1.303394	721	0.213592	0.333000	0.372773	
523	0.162524	207	0.347826	113	0.017699	157	0.980892	1.303394	730	0.215068	0.313000	0.372511	
546	0.212454	216	0.384259	115	0.069565	123	0.918699	1.303394	762	0.261155	0.320000	0.372219	
500	0.240000	212	0.358491	103	0.029126	185	0.989189	1.303394	712	0.275281	0.382000	0.371880	
519	0.192678	211	0.360190	63	0.000000	207	0.985507	1.303394	730	0.241096	0.380000	0.371827	
495	0.206061	233	0.369099	100	0.080000	172	0.988372	1.303394	728	0.258242	0.366000	0.371739	
537	0.193669	201	0.368159	88	0.079545	174	0.908046	1.303394	738	0.241192	0.343000	0.371534	
546	0.252747	207	0.357488	105	0.057143	142	0.957746	1.303394	753	0.281541	0.354000	0.371500	
529	0.432892	238	0.474790	83	0.012048	150	0.986667	0.737624	767	0.445893	0.491000	0.371444	
599	0.255426	207	0.275362	89	0.033708	105	0.942857	1.173091	806	0.260546	0.312000	0.371221	
527	0.254269	224	0.424107	87	0.034483	162	0.993827	1.173091	751	0.304927	0.393000	0.371285	
566	0.197880	182	0.390110	84	0.000000	168	0.886905	1.173091	748	0.244652	0.332000	0.371317	
544	0.259191	225	0.382222	89	0.056180	142	0.971831	1.173091	769	0.295189	0.370000	0.371259	
498	0.244980	216	0.370370	115	0.026087	171	0.988304	1.173091	714	0.282913	0.374000	0.371388	
494	0.238866	203	0.374384	115	0.034783	188	0.962766	1.173091	697	0.278336	0.379000	0.371425	
502	0.231076	218	0.348624	92	0.021739	188	0.984043	1.173091	720	0.266667	0.379000	0.371499	
484	0.188017	230	0.330435	101	0.059406	185	0.891892	1.173091	714	0.233894	0.338000	0.371595	
518	0.247104	241	0.390041	85	0.023529	156	0.865385	1.173091	759	0.292490	0.359000	0.371562	
467	0.229122	211	0.345972	128	0.023438	194	0.974227	1.173091	678	0.265487	0.372000	0.371616	
534	0.258427	196	0.336735	102	0.029412	168	0.982143	1.173091	730	0.279452	0.372000	0.371636	
505	0.245545	198	0.333333	108	0.027778	189	0.947090	1.173091	703	0.270270	0.372000	0.371645	
517	0.234043	213	0.408451	107	0.046729	163	0.920245	1.173091	730	0.284932	0.363000	0.371633	
524	0.274809	208	0.432692	90	0.022222	178	0.994382	1.173091	732	0.319672	0.413000	0.371626	
516	0.253876	193	0.378238	107	0.046729	184	0.983696	1.173091	709	0.287729	0.390000	0.371572	
478	0.236402	216	0.314815	104	0.009615	202	0.990099	1.173091	694	0.260807	0.382000	0.371602	
489	0.278119	190	0.315789	107	0.056075	214	0.990654	1.173091	679	0.288660	0.414000	0.371670	
503	0.250497	212	0.396226	98	0.071429	187	0.962567	1.173091	715	0.293706	0.397000	0.371633	
526	0.264259	190	0.321053	100	0.040000	184	0.972826	1.173091	716	0.279330	0.383000	0.371699	
578	0.233564	207	0.449275	104	0.067308	111	0.981982	1.173091	785	0.290446	0.344000	0.371639	
513	0.292398	194	0.402062	90	0.011111	203	0.975369	1.173091	707	0.322489	0.427000	0.371756	
546	0.261905	208	0.403846	82	0.024390	164	0.963415	1.173091	754	0.301061	0.387000	0.371813	
537	0.256983	209	0.334928	84	0.011905	170	0.958824	1.173091	746	0.278820	0.372000	0.371847	
468	0.277778	230	0.365217	118	0.042373	184	0.913043	1.173091	698	0.306590	0.387000	0.371905	
509	0.263261	194	0.365979	107	0.046729	190	0.994737	1.173091	703	0.291607	0.399000	0.371954	
504	0.253968	210	0.409524	103	0.019417	183	0.967213	1.173091	714	0.299720	0.393000	0.372100	
542	0.267528	231	0.432900	80	0.025000	147	0.972789	1.173091	773	0.316947	0.390000	0.372204	
507	0.211045	190	0.389474	117	0.008547	186	0.989247	1.173091	697	0.259684	0.366000	0.372097	
517	0.230174	213	0.394366	94	0.063830	176	0.988636	1.173091	730	0.278082	0.383000	0.372219	
458	0.200873	186	0.376344	112	0.044643	244	0.983607	1.173091	644	0.251553	0.407000	0.372441	
531	0.244821	205	0.370732	96	0.031250	168	0.934524	1.173091	736	0.279891	0.366000	0.372500	
552	0.228261	202	0.321782	95	0.073684	151	0.907285	1.173091	754	0.253316	0.335000	0.372478	
542	0.252768	188	0.382979	113	0.026549	157	0.974522	1.173091	730	0.286301	0.365000	0.372383	
552	0.221014	189	0.349206	86	0.034884	173	0.959538	1.173091	741	0.253711	0.357000	0.372493	
489	0.261759	217	0.304147	98	0.040816	196	0.984694	1.173091	706	0.274788	0.391000	0.372501	
514	0.247082	195	0.379487	104	0.067308	187	0.967914	1.173091	709	0.283498	0.389000	0.372605	
517	0.261122	212	0.415094	99	0.040404	172	0.953488	1.173091	729	0.305898	0.391000	0.372671	
502	0.270916	196	0.352041	116	0.008621	186	0.994624	1.173091	698	0.293696	0.391000	0.372672	
610	0.242623	219	0.356164	49	0.040816	122	0.991803	1.173091	829	0.272618	0.349000	0.372649	
495	0.238384	211	0.341232	108	0.046296	186	0.989247	1.173091	706	0.269122	0.379000	0.372568	
531	0.237288	203	0.418719	93	0.021505	173	0.988439	1.173091	734	0.287466	0.384000	0.372631	
517	0.259188	187	0.379679	115	0.043478	181	0.983425	1.173091	704	0.291193	0.388000	0.372702	
504	0.242063	210	0.438095	106	0.047170	180	0.938889	1.173091	714	0.299720	0.388000	0.372708	
485	0.243299	198	0.373737	122	0.049180	195	0.933333	1.173091	683	0.281113	0.380000	0.372767	
547	0.243144	227	0.352423	72	0.013889	154	0.889610	1.173091	774	0.275194	0.351000	0.372813	
478	0.240586	200	0.380000	118	0.008475	204	0.931373	1.173091	678	0.281711	0.382000	0.372860	
478	0.217573	201	0.407960	128	0.007812	193	0.979275	1.173091	679	0.273932	0.376000	0.372895	
499	0.212425	192	0.385417	101	0.029703	208	0.975962	1.173091	691	0.260492	0.386000	0.372869	
476	0.247899	208	0.322115	117	0.017094	199	0.994975	1.173091	684	0.270468	0.385000	0.372890	
527	0.214421	202	0.262376	102	0.039216	169	0.940828	1.173091	729	0.227709	0.329000	0.372837	
555	0.232432	202	0.415842	70	0.028571	173	0.884393	1.173091	757	0.281374	0.368000	0.372842	
500	0.260000	206	0.412621	101	0.019802	193	0.968912	1.173091	706	0.304533	0.404000	0.372867	
518	0.262548	205	0.360976	89	0.022472	188	0.941489	1.173091	723	0.290456	0.389000	0.372901	
495	0.222222	208	0.423077	112	0.017857	185	0.962162	1.173091	703	0.281650	0.378000	0.372961	
491	0.272912	186	0.376344	119	0.050420	204	0.960784	1.173091	677	0.301329	0.406000	0.372936	
453	0.203091	206	0.334951	102	0.039216	239	0.974895	1.173091	659	0.244310	0.398000	0.373073	
540	0.218519	205	0.336585	97	0.051546	158	0.981013	1.173091	745	0.251007	0.347000	0.373096	
482	0.259336	191	0.376963	100	0.040000	227	0.942731	1.173091	673	0.292719	0.415000	0.373173	
506	0.270751	193	0.367876	110	0.009091	191	0.979058	1.173091	699	0.297568	0.396000	0.373185	
498	0.263052	219	0.374429	95	0.031579	188	0.994681	1.173091	717	0.297071	0.403000	0.373226	
525	0.222857	229	0.410480	84	0.000000	162	0.950617	1.173091	754	0.279841	0.365000	0.373236	
466	0.276824	225	0.395556	109	0.045872	200	0.980000	1.173091	691	0.315485	0.419000	0.373279	
497	0.251509	220	0.372727	105	0.076190	178	0.983146	1.173091	717	0.288703	0.390000	0.373350	
501	0.199601	198	0.292929	112	0.080357	189	0.984127	1.173091	699	0.226037	0.353000	0.373282	
496	0.175403	211	0.360190	96	0.020833	197	0.974619	1.173091	707	0.230552	0.357000	0.373322	
539	0.252319	217	0.345622	86	0.034884	158	0.974684	1.173091	756	0.279101	0.368000	0.373294	
558	0.236559	209	0.377990	79	0.025316	154	0.993506	1.173091	767	0.275098	0.366000	0.373275	
519	0.229287	233	0.386266	93	0.000000	155	0.974194	1.173091	752	0.277926	0.360000	0.373355	
509	0.227898	204	0.372549	91	0.043956	196	0.923469	1.173091	713	0.269285	0.377000	0.373367	
518	0.272201	222	0.382883	92	0.032609	168	0.988095	1.173091	740	0.305405	0.395000	0.373448	
555	0.241441	182	0.384615	103	0.048544	160	0.993750	1.173091	737	0.276798	0.368000	0.373440	
497	0.245473	207	0.415459	119	0.050420	177	0.949153	1.173091	704	0.295455	0.382000	0.373490	
517	0.268859	179	0.446927	105	0.085714	199	0.909548	1.173091	696	0.314655	0.409000	0.373568	
496	0.239919	237	0.354430	93	0.032258	174	0.919540	1.173091	733	0.276944	0.366000	0.373606	
533	0.196998	211	0.345972	100	0.000000	156	0.967949	1.173091	744	0.239247	0.329000	0.373549	
518	0.256757	212	0.386792	92	0.054348	178	0.983146	1.173091	730	0.294521	0.395000	0.373592	
464	0.254310	197	0.395939	99	0.010101	240	0.975000	1.173091	661	0.296520	0.431000	0.373677	
472	0.254237	210	0.309524	117	0.034188	201	0.940299	1.173091	682	0.271261	0.378000	0.373703	
504	0.244048	206	0.359223	102	0.049020	188	0.984043	1.173091	710	0.277465	0.387000	0.373674	
541	0.273567	169	0.319527	114	0.061404	176	0.988636	1.173091	710	0.284507	0.383000	0.373731	
563	0.225577	218	0.440367	88	0.022727	131	0.954198	1.173091	781	0.285531	0.350000	0.373730	
415	0.245783	177	0.305085	105	0.047619	303	0.990099	1.173091	592	0.263514	0.461000	0.373845	
493	0.210953	181	0.276243	111	0.045045	215	0.930233	1.173091	674	0.228487	0.359000	0.374001	
510	0.184314	203	0.359606	87	0.022989	200	0.965000	1.173091	713	0.234222	0.362000	0.374021	
483	0.211180	178	0.331461	130	0.038462	209	0.933014	1.173091	661	0.243570	0.361000	0.373988	
528	0.274621	194	0.391753	118	0.025424	160	0.856250	1.173091	722	0.306094	0.361000	0.374018	
508	0.236220	226	0.367257	113	0.008850	153	0.941176	1.173091	734	0.276567	0.348000	0.373986	
479	0.281837	208	0.336538	102	0.029412	211	0.928910	1.173091	687	0.298399	0.404000	0.374116	
500	0.214000	232	0.392241	86	0.011628	182	0.972527	1.173091	732	0.270492	0.376000	0.374130	
549	0.247723	218	0.371560	108	0.101852	125	1.000000	1.173091	767	0.282920	0.353000	0.374122	
515	0.304854	217	0.410138	99	0.040404	169	0.970414	1.173091	732	0.336066	0.414000	0.374127	
516	0.281008	213	0.417840	114	0.008772	157	0.993631	1.173091	729	0.320988	0.391000	0.374096	
482	0.234440	196	0.372449	127	0.023622	195	0.994872	1.173091	678	0.274336	0.383000	0.374296	
512	0.255859	199	0.291457	117	0.025641	172	0.959302	1.173091	711	0.265823	0.357000	0.374207	
440	0.209091	182	0.280220	100	0.070000	278	0.910072	1.173091	622	0.229904	0.403000	0.374171	
416	0.211538	182	0.401099	103	0.009709	299	0.926421	1.173091	598	0.269231	0.439000	0.374251	
523	0.229446	219	0.347032	99	0.060606	159	1.000000	1.173091	742	0.264151	0.361000	0.374129	
461	0.227766	187	0.374332	132	0.037879	220	0.972727	1.173091	648	0.270062	0.394000	0.374188	
568	0.272887	230	0.352174	78	0.051282	124	0.967742	1.173091	798	0.295739	0.360000	0.374097	
507	0.187377	191	0.314136	126	0.039683	176	0.926136	1.173091	698	0.222063	0.323000	0.373981	
511	0.266145	223	0.403587	89	0.033708	177	0.988701	1.173091	734	0.307902	0.404000	0.373959	
493	0.261663	224	0.388393	96	0.010417	187	0.946524	1.173091	717	0.301255	0.394000	0.373967	
464	0.293103	214	0.355140	123	0.040650	199	0.989950	1.173091	678	0.312684	0.414000	0.373948	
542	0.308118	231	0.415584	96	0.062500	131	0.984733	1.173091	773	0.340233	0.398000	0.374063	
562	0.240214	207	0.410628	108	0.046296	123	0.983740	1.173091	769	0.286086	0.346000	0.374079	
575	0.269565	206	0.407767	107	0.046729	112	0.991071	1.173091	781	0.306018	0.355000	0.373988	
498	0.277108	236	0.330508	92	0.043478	174	0.982759	1.173091	734	0.294278	0.391000	0.373956	
462	0.222944	223	0.399103	113	0.000000	202	0.995050	1.173091	685	0.280292	0.393000	0.373931	
499	0.216433	210	0.323810	116	0.025862	175	0.982857	1.173091	709	0.248237	0.351000	0.373937	
527	0.271347	213	0.361502	81	0.024691	179	0.988827	1.173091	740	0.297297	0.399000	0.373944	
493	0.255578	245	0.342857	104	0.028846	158	0.987342	1.173091	738	0.284553	0.369000	0.374022	
508	0.297244	198	0.343434	102	0.029412	192	0.984375	1.173091	706	0.310198	0.411000	0.374015	
503	0.296223	216	0.449074	95	0.031579	186	0.978495	1.173091	719	0.342142	0.431000	0.374062	
490	0.238776	183	0.377049	126	0.015873	201	0.985075	1.173091	673	0.276374	0.386000	0.373938	
448	0.236607	185	0.351351	84	0.047619	283	0.975265	1.173091	633	0.270142	0.451000	0.374000	
493	0.243408	183	0.333333	135	0.014815	189	0.968254	1.173091	676	0.267751	0.366000	0.374017	
472	0.226695	194	0.365979	90	0.033333	244	0.918033	1.173091	666	0.267267	0.405000	0.374021	
531	0.231638	193	0.424870	130	0.061538	146	0.972603	1.220178	724	0.283149	0.355000	0.374147	
471	0.186837	222	0.333333	117	0.000000	190	0.910526	1.220178	693	0.233766	0.335000	0.374129	
531	0.216573	215	0.446512	102	0.088235	152	0.855263	1.220178	746	0.282842	0.350000	0.374112	
521	0.228407	219	0.315068	96	0.041667	164	0.975610	1.220178	740	0.254054	0.352000	0.374037	
483	0.238095	199	0.356784	79	0.012658	239	0.991632	1.220178	682	0.272727	0.424000	0.373975	
522	0.201149	223	0.336323	83	0.012048	172	0.988372	1.220178	745	0.241611	0.351000	0.374007	
507	0.226824	205	0.404878	124	0.016129	164	0.987805	1.220178	712	0.278090	0.362000	0.373954	
515	0.217476	198	0.318182	133	0.030075	154	0.987013	1.220178	713	0.245442	0.331000	0.373900	
543	0.202578	176	0.284091	101	0.039604	180	1.000000	1.220178	719	0.222531	0.344000	0.373863	
513	0.218324	216	0.319444	88	0.045455	183	0.989071	1.220178	729	0.248285	0.366000	0.373828	
513	0.208577	220	0.372727	95	0.010526	172	0.976744	1.220178	733	0.257844	0.358000	0.373793	
532	0.219925	182	0.335165	102	0.039216	184	0.983696	1.220178	714	0.249300	0.363000	0.373648	
494	0.234818	202	0.366337	112	0.044643	192	0.984375	1.220178	696	0.272989	0.384000	0.373583	
536	0.261194	219	0.397260	84	0.071429	161	0.962733	1.220178	755	0.300662	0.388000	0.373679	
550	0.200000	191	0.387435	102	0.029412	157	0.815287	1.220178	741	0.248313	0.315000	0.373580	
518	0.214286	223	0.336323	114	0.035088	145	0.979310	1.220178	741	0.251012	0.332000	0.373518	
482	0.203320	255	0.305882	119	0.025210	144	0.993056	1.220178	737	0.238806	0.322000	0.373473	
