Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
534	0.250936	205	0.404878	99	0.050505	162	0.987654	1.156505	739	0.293640	0.382000	0.372593	
491	0.232179	208	0.375000	111	0.063063	190	0.915789	1.156505	699	0.274678	0.373000	0.372584	
495	0.256566	217	0.419355	110	0.054545	178	0.898876	1.156505	712	0.306180	0.384000	0.372763	
492	0.264228	208	0.370192	97	0.041237	203	0.950739	1.156505	700	0.295714	0.404000	0.372656	
503	0.266402	221	0.343891	106	0.037736	170	0.970588	1.156505	724	0.290055	0.379000	0.372877	
518	0.216216	172	0.412791	121	0.016529	189	0.957672	1.156505	690	0.265217	0.366000	0.372822	
520	0.240385	205	0.390244	90	0.044444	185	0.935135	1.156505	725	0.282759	0.382000	0.372884	
474	0.234177	206	0.334951	116	0.043103	204	0.980392	1.156505	680	0.264706	0.385000	0.372955	
513	0.259259	201	0.353234	95	0.063158	191	1.000000	1.156505	714	0.285714	0.401000	0.373098	
556	0.242806	227	0.383260	73	0.027397	144	0.979167	1.156505	783	0.283525	0.365000	0.373293	
547	0.270567	230	0.330435	74	0.067568	149	1.000000	1.156505	777	0.288288	0.378000	0.373433	
554	0.290614	198	0.383838	87	0.034483	161	0.981366	1.156505	752	0.315160	0.398000	0.373601	
525	0.247619	211	0.402844	96	0.062500	168	1.000000	1.156505	736	0.292120	0.389000	0.373466	
501	0.221557	192	0.468750	122	0.049180	185	0.989189	1.156505	693	0.290043	0.390000	0.373403	
528	0.267045	205	0.390244	115	0.052174	152	1.000000	1.156505	733	0.301501	0.379000	0.373487	
529	0.247637	189	0.365079	92	0.021739	190	0.989474	1.156505	718	0.278552	0.390000	0.373587	
501	0.245509	228	0.320175	96	0.031250	175	0.994286	1.156505	729	0.268861	0.373000	0.373571	
536	0.315299	197	0.335025	97	0.030928	170	0.982353	1.156505	733	0.320600	0.405000	0.373586	
415	0.228916	194	0.324742	111	0.009009	280	0.971429	1.156505	609	0.259442	0.431000	0.373733	
510	0.260784	237	0.345992	75	0.013333	178	0.949438	1.156505	747	0.287818	0.385000	0.373756	
485	0.243299	236	0.381356	96	0.020833	183	0.967213	1.156505	721	0.288488	0.387000	0.374129	
511	0.246575	207	0.367150	111	0.045045	171	0.976608	1.156505	718	0.281337	0.374000	0.374250	
536	0.272388	192	0.343750	95	0.021053	177	0.988701	1.156505	728	0.291209	0.389000	0.374153	
541	0.266174	202	0.366337	94	0.031915	163	0.993865	1.156505	743	0.293405	0.383000	0.374289	
505	0.251485	220	0.395455	95	0.021053	180	0.961111	1.156505	725	0.295172	0.389000	0.374342	
494	0.224696	200	0.340000	105	0.038095	201	0.990050	1.156505	694	0.257925	0.382000	0.374434	
502	0.211155	190	0.347368	111	0.018018	197	0.984772	1.156505	692	0.248555	0.368000	0.374395	
501	0.255489	199	0.346734	116	0.017241	184	0.994565	1.156505	700	0.281429	0.382000	0.374539	
511	0.211350	217	0.373272	96	0.020833	176	0.988636	1.156505	728	0.259615	0.365000	0.374710	
495	0.234343	183	0.371585	121	0.033058	201	0.995025	1.156505	678	0.271386	0.388000	0.374755	
547	0.277879	214	0.350467	93	0.010753	146	0.979452	1.156505	761	0.298292	0.371000	0.374793	
498	0.248996	210	0.371429	115	0.069565	177	0.983051	1.156505	708	0.285311	0.384000	0.374810	
497	0.233400	208	0.355769	116	0.051724	179	0.966480	1.156505	705	0.269504	0.369000	0.374853	
540	0.253704	209	0.430622	92	0.032609	159	0.987421	1.156505	749	0.303071	0.387000	0.374948	
500	0.260000	215	0.451163	121	0.041322	164	0.981707	1.156505	715	0.317483	0.393000	0.375013	
495	0.234343	208	0.283654	89	0.022472	208	0.927885	1.156505	703	0.248933	0.370000	0.375062	
520	0.219231	212	0.320755	77	0.012987	191	0.984293	1.156505	732	0.248634	0.371000	0.375101	
501	0.251497	229	0.366812	113	0.044248	157	0.936306	1.156505	730	0.287671	0.362000	0.375040	
533	0.191370	207	0.376812	90	0.022222	170	0.994118	1.156505	740	0.243243	0.351000	0.374968	
540	0.251852	199	0.351759	86	0.034884	175	1.000000	1.156505	739	0.278755	0.384000	0.375086	
551	0.283122	214	0.378505	83	0.060241	152	0.986842	1.156505	765	0.309804	0.392000	0.375125	
565	0.231858	186	0.430108	81	0.000000	168	0.970238	1.156505	751	0.280959	0.374000	0.375109	
491	0.262729	209	0.354067	114	0.035088	186	0.935484	1.156505	700	0.290000	0.381000	0.375063	
496	0.241935	233	0.381974	84	0.023810	187	0.978610	1.156505	729	0.286694	0.394000	0.375089	
516	0.234496	188	0.324468	118	0.033898	178	0.983146	1.156505	704	0.258523	0.361000	0.375068	
464	0.224138	211	0.331754	113	0.035398	212	0.938679	1.156505	675	0.257778	0.377000	0.375081	
463	0.187905	232	0.366379	105	0.038095	200	0.920000	1.156505	695	0.247482	0.360000	0.374933	
502	0.235060	201	0.412935	85	0.023529	212	0.985849	1.156505	703	0.285917	0.412000	0.375084	
460	0.234783	173	0.416185	105	0.038095	262	0.980916	1.156505	633	0.284360	0.441000	0.375243	
531	0.259887	178	0.376404	101	0.039604	190	0.978947	1.156505	709	0.289140	0.395000	0.375290	
530	0.279245	194	0.396907	99	0.050505	177	0.983051	1.156505	724	0.310773	0.404000	0.375314	
511	0.252446	210	0.404762	85	0.035294	194	0.979381	1.156505	721	0.296810	0.407000	0.375423	
527	0.237192	203	0.374384	91	0.065934	179	0.972067	1.156505	730	0.275342	0.381000	0.375493	
544	0.253676	198	0.414141	84	0.071429	174	0.988506	1.156505	742	0.296496	0.398000	0.375443	
512	0.228516	212	0.391509	85	0.070588	191	0.968586	1.156505	724	0.276243	0.391000	0.375498	
557	0.285458	220	0.381818	113	0.008850	110	0.990909	1.156505	777	0.312741	0.353000	0.375450	
517	0.222437	198	0.393939	117	0.017094	168	0.958333	1.156505	715	0.269930	0.356000	0.375507	
514	0.249027	198	0.363636	109	0.027523	179	0.983240	1.156505	712	0.280899	0.379000	0.375465	
487	0.221766	192	0.322917	105	0.009524	216	0.995370	1.156505	679	0.250368	0.386000	0.375422	
518	0.306950	214	0.341121	110	0.036364	158	0.987342	1.156505	732	0.316940	0.392000	0.375556	
482	0.215768	184	0.369565	121	0.033058	213	0.985915	1.156505	666	0.258258	0.386000	0.375639	
476	0.239496	187	0.288770	105	0.085714	232	0.987069	1.156505	663	0.253394	0.406000	0.375710	
469	0.262260	205	0.365854	122	0.040984	204	0.985294	1.156505	674	0.293769	0.404000	0.375954	
518	0.231660	204	0.289216	88	0.034091	190	0.973684	1.156505	722	0.247922	0.367000	0.375932	
558	0.272401	226	0.433628	107	0.009346	109	0.981651	1.156505	784	0.318878	0.358000	0.375872	
513	0.257310	213	0.370892	86	0.023256	188	0.973404	1.156505	726	0.290634	0.396000	0.375915	
502	0.217131	172	0.348837	110	0.027273	216	0.986111	1.156505	674	0.250742	0.385000	0.375959	
534	0.245318	209	0.377990	99	0.020202	158	0.962025	1.156505	743	0.282638	0.364000	0.375874	
522	0.256705	219	0.401826	100	0.050000	159	0.962264	1.156505	741	0.299595	0.380000	0.375843	
525	0.245714	210	0.361905	103	0.029126	162	0.993827	1.156505	735	0.278912	0.369000	0.375848	
