Options:
Model:                           MultiState
Tree File Name:                  _tree_gymno_bt.nex
Data File Name:                  _dat_gymno.txt
Log File Name:                   gymno_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3329342453
Precision:                       64 bits
Cores:                           15
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      100050000
Burn in:                         50000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   gymno_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     6
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qSD                          RJ MCMC
    qSV                          RJ MCMC
    qVD                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       63
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qDS	qDV	qSD	qSV	qVD	qVS	Covar On to Off	 Covar Off to On	Root P(D)	Root P(S)	Root P(V)	RJRates - Mean	
120000	-33.194503	1	1	3	'0 0 0 Z Z Z 	1.954829	1.954829	1.954829	0.000000	0.000000	0.000000	23.760809	23.760809	0.263568	0.736432	0.000000	23.018095	
125000	-32.242424	1	1	3	'0 0 0 Z Z Z 	3.846783	3.846783	3.846783	0.000000	0.000000	0.000000	92.783064	92.783064	0.411372	0.588628	0.000000	2.154729	
130000	-32.746628	1	1	2	'0 0 0 Z 0 Z 	2.216261	2.216261	2.216261	0.000000	2.216261	0.000000	4.633019	4.633019	0.334113	0.665476	0.000411	2.821445	
135000	-31.802284	1	1	3	'0 0 0 Z Z Z 	4.313869	4.313869	4.313869	0.000000	0.000000	0.000000	18.393174	18.393174	0.390885	0.609115	0.000000	4.831047	
140000	-32.893628	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	11.504370	11.504370	11.504370	0.000000	10.418881	10.418881	0.000000	1.000000	0.000000	12.286826	
145000	-33.206476	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	8.214545	8.214545	0.000000	0.000000	12.713826	12.713826	0.000000	1.000000	0.000000	47.066480	
150000	-33.804625	1	1	2	'0 0 0 0 Z Z 	3.027556	3.027556	3.027556	3.027556	0.000000	0.000000	99.458607	99.458607	0.369163	0.630837	0.000000	55.460018	
155000	-32.503949	1	1	3	'0 0 0 Z Z Z 	2.899190	2.899190	2.899190	0.000000	0.000000	0.000000	99.141039	99.141039	0.357354	0.642646	0.000000	50.425306	
160000	-32.655356	1	1	3	'0 0 0 Z Z Z 	2.621208	2.621208	2.621208	0.000000	0.000000	0.000000	41.495817	41.495817	0.329788	0.670212	0.000000	14.872619	
165000	-31.677298	1	1	3	'0 0 0 Z Z Z 	4.906080	4.906080	4.906080	0.000000	0.000000	0.000000	9.735495	9.735495	0.387647	0.612353	0.000000	52.378237	
170000	-34.524769	1	1	1	'0 0 0 0 Z 0 	2.758595	2.758595	2.758595	2.758595	0.000000	2.758595	41.252681	41.252681	0.362684	0.636381	0.000935	24.121785	
175000	-33.053815	1	1	2	'0 0 0 Z 0 Z 	3.655756	3.655756	3.655756	0.000000	3.655756	0.000000	67.684266	67.684266	0.399447	0.600064	0.000489	25.503374	
180000	-33.055549	1	1	2	'0 0 0 Z 0 Z 	4.237948	4.237948	4.237948	0.000000	4.237948	0.000000	4.804404	4.804404	0.394771	0.602957	0.002272	6.372585	
185000	-39.340932	1	1	2	'0 0 Z Z 0 0 	5.274866	5.274866	0.000000	0.000000	5.274866	5.274866	1.455509	1.455509	0.870980	0.000000	0.129020	7.883254	
190000	-29.679537	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	10.487150	10.487150	0.000000	0.000000	2.281051	2.281051	0.000000	1.000000	0.000000	54.117983	
195000	-32.502382	1	1	3	'0 0 0 Z Z Z 	2.903111	2.903111	2.903111	0.000000	0.000000	0.000000	94.791332	94.791332	0.357420	0.642580	0.000000	39.473796	
200000	-34.121227	1	1	3	'Z Z 0 0 Z 0 	0.000000	0.000000	12.427285	12.427285	0.000000	12.427285	9.825911	9.825911	0.000000	0.953569	0.046431	63.342419	
205000	-33.373115	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	9.129885	9.129885	0.000000	0.000000	14.466837	14.466837	0.000000	1.000000	0.000000	67.920436	
210000	-33.776904	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	12.943993	0.000000	12.943993	12.943993	3.059692	3.059692	0.000000	0.000000	1.000000	99.400464	
215000	-32.355730	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	7.957030	7.957030	0.000000	0.000000	8.963406	8.963406	0.000000	1.000000	0.000000	82.504582	
220000	-34.954974	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	14.187043	0.000000	14.187043	14.187043	54.608593	54.608593	0.000000	0.000000	1.000000	88.717979	
225000	-30.766394	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	14.893485	14.893485	0.000000	0.000000	5.185987	5.185987	0.000000	1.000000	0.000000	78.686785	
230000	-34.551196	1	1	1	'0 0 0 0 Z 0 	2.807437	2.807437	2.807437	2.807437	0.000000	2.807437	54.486882	54.486882	0.371950	0.627175	0.000875	43.218441	
235000	-31.039353	1	2	3	'1 0 0 Z Z Z 	1.437006	4.537973	4.537973	0.000000	0.000000	0.000000	9.886730	9.886730	0.067474	0.932526	0.000000	11.377499	
240000	-33.273443	1	1	2	'0 0 0 Z 0 Z 	2.715889	2.715889	2.715889	0.000000	2.715889	0.000000	53.683610	53.683610	0.339875	0.659887	0.000238	10.133802	
245000	-33.567858	1	1	2	'0 0 0 Z 0 Z 	3.054480	3.054480	3.054480	0.000000	3.054480	0.000000	1.630843	1.630843	0.427932	0.570833	0.001235	19.611702	
250000	-35.300247	1	1	2	'0 0 0 0 Z Z 	1.479380	1.479380	1.479380	1.479380	0.000000	0.000000	65.898315	65.898315	0.232791	0.767209	0.000000	51.260291	
255000	-35.106660	1	1	3	'0 Z 0 0 Z Z 	16.308528	0.000000	16.308528	16.308528	0.000000	0.000000	3.299990	3.299990	0.216755	0.783245	0.000000	66.898103	
260000	-32.674372	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	15.560346	15.560346	15.560346	0.000000	4.727419	4.727419	0.000000	1.000000	0.000000	74.648467	
265000	-32.347428	1	1	3	'0 0 0 Z Z Z 	4.819039	4.819039	4.819039	0.000000	0.000000	0.000000	55.253625	55.253625	0.448630	0.551370	0.000000	57.268113	
270000	-33.816243	1	1	2	'0 0 0 0 Z Z 	2.684095	2.684095	2.684095	2.684095	0.000000	0.000000	39.873419	39.873419	0.331666	0.668334	0.000000	54.726156	
275000	-36.289188	1	1	3	'0 0 Z Z 0 Z 	6.510811	6.510811	0.000000	0.000000	6.510811	0.000000	48.078548	48.078548	0.994801	0.000000	0.005199	56.569951	
280000	-33.618581	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	8.901088	0.000000	8.901088	8.901088	73.680135	73.680135	0.000000	0.000000	1.000000	25.804997	
285000	-32.639578	1	1	2	'Z Z 0 0 0 0 	0.000000	0.000000	11.061175	11.061175	11.061175	11.061175	2.019204	2.019204	0.000000	0.947094	0.052906	25.206268	
290000	-35.038334	1	1	2	'0 0 0 0 Z Z 	1.592393	1.592393	1.592393	1.592393	0.000000	0.000000	58.081425	58.081425	0.243991	0.756009	0.000000	1.965098	
295000	-33.948875	1	1	1	'0 0 0 0 0 Z 	3.530880	3.530880	3.530880	3.530880	3.530880	0.000000	15.138721	15.138721	0.304695	0.694527	0.000778	8.011673	
300000	-32.449169	1	1	3	'0 0 0 Z Z Z 	3.001592	3.001592	3.001592	0.000000	0.000000	0.000000	87.806407	87.806407	0.363496	0.636504	0.000000	16.790730	
305000	-31.550416	1	1	3	'0 0 0 Z Z Z 	4.035084	4.035084	4.035084	0.000000	0.000000	0.000000	11.114015	11.114015	0.368146	0.631854	0.000000	15.649994	
310000	-34.854153	1	1	4	'0 0 Z Z Z Z 	6.544832	6.544832	0.000000	0.000000	0.000000	0.000000	29.231724	29.231724	1.000000	0.000000	0.000000	5.319479	
315000	-35.908810	1	1	1	'0 0 0 0 0 Z 	7.951240	7.951240	7.951240	7.951240	7.951240	0.000000	9.592257	9.592257	0.281705	0.713195	0.005100	5.851979	
320000	-31.665851	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	10.832521	10.832521	10.832521	0.000000	5.307590	5.307590	0.000000	1.000000	0.000000	18.995248	
325000	-33.911784	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	10.540077	0.000000	10.540077	10.540077	79.844739	79.844739	0.000000	0.000000	1.000000	64.485349	
330000	-33.790491	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	9.907821	0.000000	9.907821	9.907821	89.100720	89.100720	0.000000	0.000000	1.000000	29.767867	
335000	-34.695886	1	1	1	'0 0 0 0 Z 0 	2.309949	2.309949	2.309949	2.309949	0.000000	2.309949	70.763864	70.763864	0.331565	0.667863	0.000572	17.056767	
340000	-32.302430	1	1	3	'0 0 0 Z Z Z 	3.380301	3.380301	3.380301	0.000000	0.000000	0.000000	70.396947	70.396947	0.385023	0.614977	0.000000	13.422959	
345000	-34.591338	1	1	2	'0 0 0 Z 0 Z 	7.060543	7.060543	7.060543	0.000000	7.060543	0.000000	63.905812	63.905812	0.511652	0.485301	0.003047	2.405760	
350000	-32.945582	1	1	3	'0 0 0 Z Z Z 	2.372951	2.372951	2.372951	0.000000	0.000000	0.000000	94.042433	94.042433	0.318746	0.681254	0.000000	12.747809	
355000	-34.655362	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	10.661483	10.661483	0.000000	0.000000	25.884760	25.884760	0.000000	1.000000	0.000000	17.375597	
360000	-32.862081	1	1	3	'0 0 0 Z Z Z 	5.911354	5.911354	5.911354	0.000000	0.000000	0.000000	78.639326	78.639326	0.485888	0.514112	0.000000	3.961946	
365000	-34.208633	1	1	2	'0 0 0 Z 0 Z 	6.703341	6.703341	6.703341	0.000000	6.703341	0.000000	44.380952	44.380952	0.497605	0.499448	0.002948	10.350609	
370000	-34.154628	1	1	1	'0 0 0 Z 0 0 	3.985219	3.985219	3.985219	0.000000	3.985219	3.985219	71.338495	71.338495	0.439856	0.532127	0.028018	7.394485	
375000	-34.384912	1	1	2	'0 0 0 0 Z Z 	1.997803	1.997803	1.997803	1.997803	0.000000	0.000000	70.191378	70.191378	0.285917	0.714083	0.000000	59.483981	
380000	-32.933048	1	1	2	'0 0 0 0 Z Z 	2.642623	2.642623	2.642623	2.642623	0.000000	0.000000	8.581235	8.581235	0.285262	0.714738	0.000000	61.148712	
385000	-32.580000	1	1	2	'Z Z 0 0 0 0 	0.000000	0.000000	13.370984	13.370984	13.370984	13.370984	6.400824	6.400824	0.000000	0.896682	0.103318	68.904286	
390000	-34.882649	1	1	3	'0 0 0 Z Z Z 	11.175493	11.175493	11.175493	0.000000	0.000000	0.000000	23.656446	23.656446	0.539254	0.460746	0.000000	99.506864	
395000	-35.792253	1	1	3	'Z Z 0 0 Z 0 	0.000000	0.000000	15.096852	15.096852	0.000000	15.096852	17.808445	17.808445	0.000000	0.928024	0.071976	74.282154	
400000	-33.039794	1	1	2	'0 0 0 0 Z Z 	3.764238	3.764238	3.764238	3.764238	0.000000	0.000000	8.477607	8.477607	0.308091	0.691909	0.000000	62.599699	
405000	-32.252740	1	1	3	'0 0 0 Z Z Z 	3.633329	3.633329	3.633329	0.000000	0.000000	0.000000	70.897160	70.897160	0.398878	0.601122	0.000000	90.019976	
410000	-34.619527	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	13.120939	0.000000	13.120939	13.120939	60.264028	60.264028	0.000000	0.000000	1.000000	57.041245	
415000	-33.112023	1	1	2	'Z Z 0 0 0 0 	0.000000	0.000000	16.615931	16.615931	16.615931	16.615931	2.206092	2.206092	0.000000	0.960454	0.039546	34.762046	
420000	-30.606820	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	9.704710	9.704710	0.000000	0.000000	4.841762	4.841762	0.000000	1.000000	0.000000	19.749220	
425000	-36.537849	1	1	3	'0 Z 0 0 Z Z 	25.905255	0.000000	25.905255	25.905255	0.000000	0.000000	9.120052	9.120052	0.429910	0.570090	0.000000	27.426772	
430000	-34.817876	1	1	3	'0 0 0 Z Z Z 	31.268749	31.268749	31.268749	0.000000	0.000000	0.000000	6.577218	6.577218	0.471799	0.528201	0.000000	28.448433	
435000	-30.474778	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	8.348681	8.348681	0.000000	0.000000	3.299523	3.299523	0.000000	1.000000	0.000000	32.893104	
440000	-30.966028	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	11.739931	11.739931	0.000000	0.000000	6.353178	6.353178	0.000000	1.000000	0.000000	9.094750	
445000	-33.727613	1	1	2	'0 0 0 0 Z Z 	3.063802	3.063802	3.063802	3.063802	0.000000	0.000000	38.292065	38.292065	0.355542	0.644458	0.000000	22.398970	
450000	-32.650150	1	1	3	'0 0 0 Z Z Z 	5.490571	5.490571	5.490571	0.000000	0.000000	0.000000	77.755684	77.755684	0.473954	0.526046	0.000000	23.804514	
455000	-33.657821	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	9.063251	0.000000	9.063251	9.063251	90.267252	90.267252	0.000000	0.000000	1.000000	3.500023	
460000	-31.250660	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	8.464268	8.464268	8.464268	0.000000	2.176141	2.176141	0.000000	1.000000	0.000000	6.354575	
465000	-32.338616	1	1	3	'0 0 0 Z Z Z 	4.631543	4.631543	4.631543	0.000000	0.000000	0.000000	80.084016	80.084016	0.444803	0.555197	0.000000	11.523748	
470000	-33.586235	1	1	2	'0 0 0 0 Z Z 	2.514254	2.514254	2.514254	2.514254	0.000000	0.000000	21.783028	21.783028	0.294076	0.705924	0.000000	12.954256	
475000	-33.872951	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	10.252056	0.000000	10.252056	10.252056	93.001764	93.001764	0.000000	0.000000	1.000000	18.424303	
480000	-31.907785	1	1	3	'0 0 0 Z Z Z 	4.326952	4.326952	4.326952	0.000000	0.000000	0.000000	21.912530	21.912530	0.399882	0.600118	0.000000	2.818059	
485000	-36.586386	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	3.131724	3.131724	0.000000	0.000000	7.775279	7.775279	0.000000	1.000000	0.000000	13.991127	
490000	-31.958854	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	12.082085	12.082085	12.082085	0.000000	1.115663	1.115663	0.000000	1.000000	0.000000	25.950841	
495000	-31.122854	1	2	3	'Z Z 0 1 1 Z 	0.000000	0.000000	16.903098	7.085008	7.085008	0.000000	5.536310	5.536310	0.000000	1.000000	0.000000	20.784260	
500000	-34.770199	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	4.777331	0.000000	4.777331	4.777331	71.760028	71.760028	0.000000	0.000000	1.000000	21.531753	
505000	-34.804137	1	1	2	'0 0 0 0 Z Z 	5.198822	5.198822	5.198822	5.198822	0.000000	0.000000	78.115121	78.115121	0.475428	0.524572	0.000000	39.567110	
510000	-34.178432	1	1	2	'0 0 0 0 Z Z 	1.589207	1.589207	1.589207	1.589207	0.000000	0.000000	0.619515	0.619515	0.345266	0.654734	0.000000	25.739840	
515000	-35.119722	1	1	3	'0 Z 0 0 Z Z 	11.881052	0.000000	11.881052	11.881052	0.000000	0.000000	7.588745	7.588745	0.284894	0.715106	0.000000	9.963393	
520000	-35.119623	1	1	3	'0 0 0 Z Z Z 	18.546155	18.546155	18.546155	0.000000	0.000000	0.000000	2.892390	2.892390	0.343791	0.656209	0.000000	13.547199	
525000	-36.693164	1	1	1	'0 0 0 Z 0 0 	3.308958	3.308958	3.308958	0.000000	3.308958	3.308958	0.173464	0.173464	0.521102	0.416079	0.062818	11.909529	
530000	-34.195264	1	1	3	'0 0 0 Z Z Z 	1.636554	1.636554	1.636554	0.000000	0.000000	0.000000	96.919595	96.919595	0.251392	0.748608	0.000000	1.800255	
535000	-33.426241	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	8.271573	8.271573	0.000000	0.000000	13.850410	13.850410	0.000000	1.000000	0.000000	46.417292	
540000	-33.052424	1	1	2	'0 0 0 Z 0 Z 	3.907703	3.907703	3.907703	0.000000	3.907703	0.000000	51.242951	51.242951	0.408590	0.590763	0.000647	56.420813	
545000	-32.898967	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	7.219394	0.000000	7.219394	7.219394	14.787601	14.787601	0.000000	0.000000	1.000000	6.976340	
550000	-32.314777	1	1	3	'0 0 0 Z Z Z 	3.276649	3.276649	3.276649	0.000000	0.000000	0.000000	51.414159	51.414159	0.375903	0.624097	0.000000	7.929891	
555000	-31.724182	1	1	3	'0 0 0 Z Z Z 	4.983149	4.983149	4.983149	0.000000	0.000000	0.000000	12.383613	12.383613	0.395313	0.604687	0.000000	6.602261	
560000	-33.201035	1	1	2	'0 0 0 Z 0 Z 	5.912435	5.912435	5.912435	0.000000	5.912435	0.000000	14.252892	14.252892	0.418185	0.578155	0.003659	18.964488	
565000	-33.102526	1	1	2	'0 0 0 Z 0 Z 	3.170790	3.170790	3.170790	0.000000	3.170790	0.000000	76.453464	76.453464	0.373098	0.626581	0.000320	3.441652	
570000	-32.799575	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	6.140499	0.000000	6.140499	6.140499	3.378286	3.378286	0.000000	0.000000	1.000000	24.245965	
575000	-30.104703	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	13.514869	13.514869	0.000000	0.000000	0.321375	0.321375	0.000000	1.000000	0.000000	42.099036	
580000	-33.239316	1	1	3	'Z Z 0 0 Z 0 	0.000000	0.000000	12.408518	12.408518	0.000000	12.408518	6.211035	6.211035	0.000000	0.959530	0.040470	72.817144	
585000	-33.038345	1	1	3	'Z Z 0 0 Z 0 	0.000000	0.000000	21.566259	21.566259	0.000000	21.566259	1.814081	1.814081	0.000000	0.950213	0.049787	82.101623	
590000	-35.400092	1	1	1	'0 0 0 0 0 Z 	5.075518	5.075518	5.075518	5.075518	5.075518	0.000000	47.288899	47.288899	0.432496	0.566221	0.001283	68.653368	
595000	-34.851960	1	1	2	'0 0 0 0 Z Z 	5.639471	5.639471	5.639471	5.639471	0.000000	0.000000	35.069371	35.069371	0.467055	0.532945	0.000000	21.435568	
600000	-32.834571	1	1	2	'0 0 0 Z 0 Z 	3.387710	3.387710	3.387710	0.000000	3.387710	0.000000	24.280895	24.280895	0.359423	0.639940	0.000637	3.894868	
605000	-33.685070	1	1	2	'0 0 0 Z Z 0 	4.798577	4.798577	4.798577	0.000000	0.000000	4.798577	85.856844	85.856844	0.495654	0.502501	0.001845	11.697091	
610000	-34.163411	1	1	3	'0 0 0 Z Z Z 	13.277717	13.277717	13.277717	0.000000	0.000000	0.000000	12.211089	12.211089	0.522259	0.477741	0.000000	45.711096	
615000	-32.593283	1	1	3	'0 0 0 Z Z Z 	2.426894	2.426894	2.426894	0.000000	0.000000	0.000000	24.120218	24.120218	0.301159	0.698841	0.000000	32.992858	
620000	-32.923272	1	1	2	'0 0 0 0 Z Z 	2.923599	2.923599	2.923599	2.923599	0.000000	0.000000	9.394012	9.394012	0.293155	0.706845	0.000000	25.725664	
625000	-32.813066	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	10.784346	10.784346	10.784346	0.000000	10.524391	10.524391	0.000000	1.000000	0.000000	35.682692	
630000	-30.656459	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	9.888682	9.888682	0.000000	0.000000	5.074561	5.074561	0.000000	1.000000	0.000000	9.538821	
635000	-30.461619	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	7.758911	7.758911	0.000000	0.000000	2.079038	2.079038	0.000000	1.000000	0.000000	19.191047	
640000	-33.409858	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	7.207623	0.000000	7.207623	7.207623	26.211022	26.211022	0.000000	0.000000	1.000000	9.074717	
645000	-31.774079	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	11.409997	11.409997	11.409997	0.000000	1.139859	1.139859	0.000000	1.000000	0.000000	29.733075	
650000	-29.952832	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	11.633134	11.633134	0.000000	0.000000	3.520814	3.520814	0.000000	1.000000	0.000000	83.798761	
655000	-33.327770	1	1	2	'Z Z 0 0 0 0 	0.000000	0.000000	13.469408	13.469408	13.469408	13.469408	10.009988	10.009988	0.000000	0.863838	0.136162	49.775921	
660000	-30.051851	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	16.172323	16.172323	0.000000	0.000000	2.553006	2.553006	0.000000	1.000000	0.000000	38.207076	
665000	-33.486832	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	9.881475	0.000000	9.881475	9.881475	31.913164	31.913164	0.000000	0.000000	1.000000	64.327246	
670000	-40.315160	1	1	3	'Z Z 0 0 Z 0 	0.000000	0.000000	33.620729	33.620729	0.000000	33.620729	31.207309	31.207309	0.000000	0.668002	0.331998	73.389816	
675000	-35.009624	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	11.522319	11.522319	0.000000	0.000000	30.760316	30.760316	0.000000	1.000000	0.000000	70.190493	
680000	-38.081526	1	1	4	'Z Z Z Z 0 0 	0.000000	0.000000	0.000000	0.000000	34.074131	34.074131	8.377134	8.377134	0.000000	0.000000	1.000000	51.901309	
685000	-32.846447	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	13.093730	13.093730	13.093730	0.000000	8.840870	8.840870	0.000000	1.000000	0.000000	44.898713	
690000	-35.402392	1	1	2	'Z Z 0 0 0 0 	0.000000	0.000000	5.113020	5.113020	5.113020	5.113020	50.860903	50.860903	0.000000	0.696474	0.303526	52.439497	
695000	-33.675770	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	7.227300	0.000000	7.227300	7.227300	99.446597	99.446597	0.000000	0.000000	1.000000	23.184152	
700000	-33.571630	1	1	3	'Z Z 0 Z 0 0 	0.000000	0.000000	7.837516	0.000000	7.837516	7.837516	54.246585	54.246585	0.000000	0.000000	1.000000	44.502400	
705000	-31.665137	1	1	3	'Z Z 0 0 0 Z 	0.000000	0.000000	12.304466	12.304466	12.304466	0.000000	3.749419	3.749419	0.000000	1.000000	0.000000	44.785171	
710000	-30.568143	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	9.534132	9.534132	0.000000	0.000000	4.634954	4.634954	0.000000	1.000000	0.000000	39.061029	
715000	-37.089545	1	1	4	'Z Z 0 0 Z Z 	0.000000	0.000000	25.776432	25.776432	0.000000	0.000000	27.310348	27.310348	0.000000	1.000000	0.000000	54.018752	
720000	-35.521809	1	1	2	'0 0 0 0 Z Z 	5.950205	5.950205	5.950205	5.950205	0.000000	0.000000	98.144755	98.144755	0.503762	0.496238	0.000000	67.568812	
725000	-33.790152	1	1	3	'0 0 0 Z Z Z 	1.818542	1.818542	1.818542	0.000000	0.000000	0.000000	63.582324	63.582324	0.267767	0.732233	0.000000	14.055974	
730000	-34.394703	1	1	4	'0 0 Z Z Z Z 	5.231897	5.231897	0.000000	0.000000	0.000000	0.000000	5.062490	5.062490	1.000000	0.000000	0.000000	17.813681	
735000	-33.266599	1	1	3	'0 0 0 Z Z Z 	1.659417	1.659417	1.659417	0.000000	0.000000	0.000000	14.333429	14.333429	0.238111	0.761889	0.000000	1.597815	
740000	-32.485263	1	1	2	'0 0 0 Z 0 Z 	2.899679	2.899679	2.899679	0.000000	2.899679	0.000000	7.088966	7.088966	0.344258	0.655004	0.000738	7.949199	
