Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
547	0.191956	243	0.440329	83	0.156627	127	0.897638	3.483102	790	0.268354	0.339000	0.361427	
280	0.135714	109	0.339450	54	0.240741	57	0.859649	3.483102	389	0.192802	0.274000	0.361232	
589	0.202037	224	0.450893	63	0.111111	124	0.927419	3.483102	813	0.270603	0.342000	0.360754	
265	0.192453	136	0.375000	41	0.097561	58	0.982759	3.483102	401	0.254364	0.326000	0.360360	
594	0.164983	228	0.377193	74	0.067568	104	0.971154	3.483102	822	0.223844	0.290000	0.359744	
265	0.279245	125	0.368000	36	0.222222	74	0.972973	3.483102	390	0.307692	0.400000	0.359443	
534	0.247191	239	0.317992	82	0.158537	145	0.965517	3.483102	773	0.269082	0.361000	0.359535	
284	0.207746	129	0.364341	20	0.200000	67	0.925373	3.483102	413	0.256659	0.344000	0.359692	
573	0.294939	236	0.372881	78	0.179487	113	0.991150	3.483102	809	0.317676	0.383000	0.360101	
282	0.244681	99	0.454545	36	0.194444	83	0.819277	3.483102	381	0.299213	0.378000	0.360267	
530	0.184906	228	0.399123	114	0.061404	128	0.812500	3.483102	758	0.249340	0.300000	0.359703	
269	0.167286	122	0.327869	35	0.200000	74	0.878378	3.483102	391	0.217391	0.314000	0.359159	
561	0.208556	237	0.430380	80	0.137500	122	0.926230	3.483102	798	0.274436	0.343000	0.358945	
276	0.166667	115	0.356522	47	0.170213	62	0.870968	3.483102	391	0.222506	0.298000	0.358803	
544	0.167279	236	0.491525	96	0.166667	124	0.927419	3.483102	780	0.265385	0.338000	0.358808	
281	0.195730	115	0.330435	46	0.043478	58	1.000000	3.483102	396	0.234848	0.306000	0.358398	
572	0.174825	213	0.375587	90	0.077778	125	0.976000	3.483102	785	0.229299	0.309000	0.357924	
294	0.193878	111	0.369369	42	0.119048	53	1.000000	3.483102	405	0.241975	0.312000	0.357483	
567	0.192240	225	0.382222	70	0.085714	138	0.934783	3.483102	792	0.246212	0.330000	0.357203	
263	0.235741	124	0.435484	47	0.234043	66	0.984848	3.483102	387	0.299742	0.384000	0.357082	
554	0.212996	219	0.305936	79	0.139241	148	0.986486	3.483102	773	0.239327	0.342000	0.356763	
312	0.269231	102	0.362745	33	0.121212	53	1.000000	3.483102	414	0.292271	0.356000	0.356913	
586	0.295222	243	0.341564	70	0.200000	101	0.990099	3.483102	829	0.308806	0.370000	0.357046	
286	0.300699	129	0.418605	24	0.083333	61	1.000000	3.483102	415	0.337349	0.406000	0.357414	
530	0.264151	278	0.327338	86	0.127907	106	0.990566	3.483102	808	0.285891	0.347000	0.357556	
259	0.274131	111	0.360360	54	0.166667	76	0.986842	3.483102	370	0.300000	0.390000	0.357843	
576	0.293403	204	0.392157	96	0.072917	124	0.991935	3.483102	780	0.319231	0.379000	0.358232	
287	0.296167	116	0.448276	28	0.000000	69	0.985507	3.483102	403	0.339950	0.410000	0.358592	
579	0.281520	231	0.350649	74	0.108108	116	1.000000	3.483102	810	0.301235	0.368000	0.358737	
274	0.266423	122	0.368852	39	0.128205	65	0.923077	3.483102	396	0.297980	0.366000	0.358855	
581	0.282272	215	0.339535	79	0.126582	125	1.000000	3.483102	796	0.297739	0.372000	0.358859	
232	0.086207	153	0.503268	27	0.074074	88	0.977273	3.483102	385	0.251948	0.370000	0.359100	
540	0.268519	267	0.310861	87	0.126437	106	0.933962	3.483102	807	0.282528	0.338000	0.359026	
272	0.224265	114	0.350877	42	0.261905	72	0.972222	3.483102	386	0.261658	0.364000	0.358670	
571	0.260946	256	0.390625	56	0.232143	117	0.982906	3.483102	827	0.301088	0.377000	0.358814	
300	0.240000	132	0.310606	29	0.103448	39	1.000000	3.483102	432	0.261574	0.310000	0.358498	
548	0.295620	232	0.452586	87	0.068966	133	0.984962	3.483102	780	0.342308	0.404000	0.358995	
280	0.178571	114	0.359649	53	0.264151	53	0.773585	3.483102	394	0.230964	0.292000	0.359042	
545	0.300917	234	0.358974	90	0.244444	131	0.900763	3.483102	779	0.318357	0.388000	0.359073	
287	0.268293	113	0.513274	37	0.108108	63	1.000000	3.483102	400	0.337500	0.404000	0.359408	
579	0.231434	230	0.430435	90	0.188889	101	0.990099	3.483102	809	0.288010	0.350000	0.359257	
287	0.254355	122	0.385246	29	0.206897	62	0.967742	3.483102	409	0.293399	0.372000	0.359364	
597	0.231156	219	0.360731	61	0.114754	123	0.991870	3.483102	816	0.265931	0.346000	0.359445	
302	0.261589	101	0.376238	39	0.051282	58	0.896552	3.483102	403	0.290323	0.342000	0.359369	
561	0.171123	230	0.269565	81	0.234568	128	0.992188	3.483102	791	0.199747	0.304000	0.359171	
294	0.248299	107	0.420561	37	0.216216	62	0.919355	3.662482	401	0.294264	0.366000	0.359480	
581	0.271945	233	0.300429	86	0.127907	100	0.970000	3.662482	814	0.280098	0.336000	0.359319	
306	0.267974	105	0.342857	54	0.092593	35	1.000000	3.662482	411	0.287105	0.316000	0.359206	
529	0.243856	247	0.384615	101	0.148515	123	0.991870	3.662482	776	0.288660	0.361000	0.359233	
307	0.211726	104	0.480769	43	0.139535	46	1.000000	3.662482	411	0.279805	0.334000	0.359051	
540	0.283333	217	0.271889	99	0.121212	144	0.986111	3.662482	757	0.280053	0.366000	0.359135	
280	0.267857	105	0.371429	38	0.157895	77	0.961039	3.662482	385	0.296104	0.388000	0.359126	
547	0.246801	260	0.311538	66	0.212121	127	0.921260	3.662482	807	0.267658	0.347000	0.359104	
284	0.232394	111	0.369369	39	0.179487	66	0.878788	3.662482	395	0.270886	0.344000	0.359144	
558	0.229391	237	0.434599	81	0.148148	124	1.000000	3.662482	795	0.290566	0.367000	0.358999	
261	0.241379	110	0.400000	45	0.133333	84	0.988095	3.662482	371	0.288410	0.392000	0.358978	
549	0.220401	248	0.350806	79	0.215190	124	0.927419	3.662482	797	0.260979	0.340000	0.358751	
277	0.209386	127	0.338583	43	0.069767	53	1.000000	3.662482	404	0.250000	0.314000	0.358613	
570	0.215789	221	0.253394	97	0.134021	112	0.991071	3.662482	791	0.226296	0.303000	0.358296	
260	0.292308	110	0.327273	49	0.102041	81	1.000000	3.662482	370	0.302703	0.396000	0.358194	
575	0.208696	220	0.377273	79	0.215190	126	0.992063	3.662482	795	0.255346	0.345000	0.358165	
268	0.227612	119	0.327731	56	0.071429	57	1.000000	3.662482	387	0.258398	0.322000	0.357828	
569	0.342707	250	0.484000	82	0.170732	99	1.000000	2.247103	819	0.385836	0.429000	0.357626	
264	0.321970	132	0.560606	43	0.093023	61	0.950820	2.247103	396	0.401515	0.442000	0.358252	
547	0.294333	250	0.604000	102	0.049020	101	0.930693	2.500788	797	0.391468	0.411000	0.358715	
298	0.234899	98	0.418367	58	0.120690	46	0.956522	2.821706	396	0.280303	0.324000	0.358903	
535	0.343925	253	0.375494	76	0.157895	136	0.992647	2.821706	788	0.354061	0.426000	0.359311	
286	0.307692	103	0.320388	48	0.229167	63	1.000000	2.821706	389	0.311054	0.390000	0.359567	
597	0.351759	209	0.401914	70	0.085714	124	0.967742	2.821706	806	0.364764	0.420000	0.360083	
275	0.312727	125	0.424000	13	0.153846	87	0.781609	2.821706	400	0.347500	0.418000	0.360612	
594	0.350168	212	0.448113	77	0.142857	117	0.957265	2.821706	806	0.375931	0.426000	0.361076	
274	0.284672	128	0.414062	50	0.160000	48	1.000000	2.821706	402	0.325871	0.374000	0.361267	
545	0.337615	242	0.491736	96	0.250000	117	1.000000	2.821706	787	0.385006	0.444000	0.361776	
277	0.296029	110	0.372727	40	0.175000	73	0.917808	2.821706	387	0.317829	0.394000	0.362203	
559	0.307692	223	0.470852	94	0.234043	124	0.975806	2.821706	782	0.354220	0.420000	0.362421	
257	0.291829	131	0.473282	55	0.181818	57	1.000000	2.821706	388	0.353093	0.408000	0.362810	
585	0.326496	223	0.448430	59	0.016949	133	0.992481	2.821706	808	0.360149	0.424000	0.363188	
274	0.299270	107	0.336449	58	0.068966	61	1.000000	2.821706	381	0.309711	0.366000	0.363485	
570	0.321053	235	0.434043	71	0.140845	124	0.975806	2.821706	805	0.354037	0.416000	0.363783	
268	0.332090	116	0.465517	57	0.175439	59	1.000000	2.821706	384	0.372396	0.424000	0.363994	
538	0.342007	205	0.395122	127	0.133858	130	0.938462	2.821706	743	0.356662	0.404000	0.364354	
285	0.185965	111	0.396396	54	0.111111	50	0.960000	2.821706	396	0.244949	0.302000	0.364328	
554	0.297834	256	0.437500	78	0.217949	112	0.937500	2.821706	810	0.341975	0.399000	0.364575	
289	0.404844	105	0.419048	37	0.189189	69	0.971014	2.821706	394	0.408629	0.470000	0.364726	
539	0.339518	199	0.371859	116	0.206897	146	0.917808	2.821706	738	0.348238	0.415000	0.364960	
271	0.254613	116	0.370690	40	0.225000	73	0.917808	2.821706	387	0.289406	0.376000	0.365021	
549	0.238616	240	0.491667	99	0.121212	112	0.955357	2.821706	789	0.315589	0.368000	0.365073	
272	0.283088	102	0.441176	58	0.172414	68	0.970588	2.821706	374	0.326203	0.396000	0.365059	
568	0.308099	212	0.457547	103	0.077670	117	0.965812	2.821706	780	0.348718	0.393000	0.365212	
278	0.276978	102	0.372549	36	0.138889	84	0.976190	5.000000	380	0.302632	0.404000	0.365526	
511	0.158513	250	0.224000	82	0.146341	157	0.993631	5.000000	761	0.180026	0.305000	0.365287	
249	0.297189	136	0.433824	49	0.183673	66	0.984848	3.016728	385	0.345455	0.414000	0.365616	
547	0.299817	271	0.376384	91	0.043956	91	1.000000	3.016728	818	0.325183	0.361000	0.365718	
294	0.255102	106	0.405660	36	0.111111	64	0.968750	3.016728	400	0.295000	0.368000	0.365933	
563	0.330373	212	0.377358	70	0.214286	155	0.993548	3.016728	775	0.343226	0.435000	0.366233	
306	0.300654	113	0.362832	15	0.000000	66	1.000000	3.016728	419	0.317422	0.398000	0.366482	
560	0.375000	241	0.356846	78	0.064103	121	1.000000	3.016728	801	0.369538	0.422000	0.366746	
259	0.308880	125	0.368000	52	0.153846	64	0.984375	3.016728	384	0.328125	0.394000	0.367058	
606	0.301980	202	0.420792	83	0.132530	109	0.908257	3.016728	808	0.331683	0.378000	0.367204	
258	0.317829	147	0.428571	42	0.095238	53	0.962264	3.016728	405	0.358025	0.400000	0.367391	
572	0.340909	223	0.421525	87	0.252874	118	0.991525	3.016728	795	0.363522	0.428000	0.367790	
255	0.247059	138	0.318841	43	0.093023	64	0.984375	3.016728	393	0.272265	0.348000	0.367812	
542	0.236162	227	0.299559	101	0.118812	130	0.923077	3.016728	769	0.254876	0.328000	0.367601	
268	0.212687	130	0.338462	39	0.102564	63	0.984127	3.016728	398	0.253769	0.334000	0.367472	
606	0.234323	218	0.366972	75	0.093333	101	0.980198	3.016728	824	0.269417	0.328000	0.367362	
282	0.354610	117	0.384615	32	0.281250	69	1.000000	3.016728	399	0.363409	0.446000	0.367494	
542	0.302583	216	0.444444	80	0.100000	162	0.969136	3.016728	758	0.343008	0.425000	0.367804	
278	0.309353	110	0.481818	52	0.250000	60	1.000000	3.016728	388	0.358247	0.424000	0.367995	
566	0.325088	244	0.397541	89	0.179775	101	1.000000	3.016728	810	0.346914	0.398000	0.368141	
286	0.290210	113	0.389381	30	0.166667	71	1.000000	3.016728	399	0.318296	0.406000	0.368308	
603	0.295191	200	0.400000	78	0.153846	119	0.991597	3.016728	803	0.321295	0.388000	0.368448	
272	0.323529	124	0.548387	39	0.000000	65	1.000000	3.016728	396	0.393939	0.442000	0.368835	
539	0.306122	236	0.372881	85	0.176471	140	0.992857	3.016728	775	0.326452	0.407000	0.369072	
265	0.283019	120	0.375000	44	0.181818	71	1.000000	3.016728	385	0.311688	0.398000	0.369236	
535	0.342056	238	0.487395	99	0.151515	128	0.992188	3.016728	773	0.386805	0.441000	0.369654	
281	0.291815	125	0.528000	32	0.093750	62	0.983871	3.016728	406	0.364532	0.424000	0.369867	
551	0.324864	221	0.411765	91	0.153846	137	1.000000	3.016728	772	0.349741	0.421000	0.370014	
285	0.301754	111	0.468468	46	0.086957	58	1.000000	3.016728	396	0.348485	0.400000	0.370284	
553	0.359855	214	0.443925	124	0.129032	109	1.000000	3.016728	767	0.383312	0.419000	0.370514	
286	0.283217	115	0.460870	39	0.128205	60	1.000000	3.016728	401	0.334165	0.398000	0.370774	
529	0.328922	239	0.447699	100	0.200000	132	0.992424	3.016728	768	0.365885	0.432000	0.371048	
298	0.315436	114	0.456140	31	0.032258	57	1.000000	3.016728	412	0.354369	0.408000	0.371222	
518	0.310811	272	0.459559	90	0.177778	120	1.000000	3.016728	790	0.362025	0.422000	0.371476	
287	0.310105	106	0.424528	56	0.125000	51	0.960784	3.016728	393	0.340967	0.380000	0.371591	
622	0.315113	206	0.344660	57	0.192982	115	1.000000	3.016728	828	0.322464	0.393000	0.371742	
282	0.326241	125	0.448000	33	0.060606	60	0.983333	3.016728	407	0.363636	0.418000	0.371948	
565	0.316814	218	0.371560	100	0.080000	117	1.000000	3.016728	783	0.332056	0.385000	0.372024	
295	0.294915	111	0.333333	35	0.085714	59	1.000000	3.016728	406	0.305419	0.372000	0.372064	
562	0.295374	241	0.410788	87	0.149425	110	1.000000	3.016728	803	0.330012	0.388000	0.372240	
291	0.336770	111	0.432432	34	0.058824	64	0.984375	3.016728	402	0.363184	0.422000	0.372484	
568	0.343310	233	0.390558	91	0.131868	108	1.000000	3.016728	801	0.357054	0.406000	0.372589	
274	0.266423	123	0.414634	42	0.166667	61	0.983607	3.016728	397	0.312343	0.382000	0.372714	
542	0.354244	211	0.374408	114	0.105263	133	1.000000	3.016728	753	0.359894	0.416000	0.373007	
276	0.340580	124	0.298387	41	0.048780	59	0.983051	3.016728	400	0.327500	0.382000	0.373162	
545	0.291743	227	0.427313	84	0.250000	144	0.986111	3.016728	772	0.331606	0.419000	0.373389	
268	0.205224	119	0.478992	39	0.333333	74	0.878378	3.016728	387	0.289406	0.380000	0.373441	
532	0.295113	248	0.487903	88	0.181818	132	0.969697	3.016728	780	0.356410	0.422000	0.373656	
282	0.212766	122	0.434426	28	0.214286	68	0.955882	3.016728	404	0.279703	0.368000	0.373738	
586	0.315700	219	0.392694	76	0.197368	119	0.983193	3.016728	805	0.336646	0.403000	0.373897	
279	0.301075	137	0.437956	31	0.322581	53	0.924528	3.016728	416	0.346154	0.406000	0.373950	
536	0.307836	242	0.421488	119	0.142857	103	0.834951	3.016728	778	0.343188	0.370000	0.373999	
283	0.190813	116	0.387931	47	0.106383	54	0.944444	3.016728	399	0.248120	0.310000	0.373757	
575	0.203478	244	0.487705	68	0.147059	113	0.840708	3.016728	819	0.288156	0.341000	0.373711	
288	0.315972	114	0.491228	42	0.238095	56	0.910714	3.016728	402	0.365672	0.416000	0.373802	
524	0.322519	247	0.364372	69	0.173913	160	0.975000	3.016728	771	0.335927	0.427000	0.374057	
261	0.329502	123	0.487805	41	0.219512	75	0.986667	3.016728	384	0.380208	0.458000	0.374195	
520	0.344231	247	0.437247	78	0.141026	155	0.987097	3.016728	767	0.374185	0.451000	0.374518	
289	0.304498	112	0.473214	34	0.235294	65	0.969231	3.016728	401	0.351621	0.424000	0.374604	
549	0.205829	238	0.445378	101	0.138614	112	0.919643	3.016728	787	0.278272	0.336000	0.374432	
298	0.218121	106	0.500000	46	0.173913	50	0.980000	3.016728	404	0.292079	0.350000	0.374317	
574	0.261324	224	0.477679	84	0.166667	118	0.940678	3.016728	798	0.322055	0.382000	0.374368	
289	0.325260	108	0.379630	41	0.048780	62	1.000000	3.016728	397	0.340050	0.398000	0.374483	
596	0.345638	208	0.408654	69	0.101449	127	1.000000	3.016728	804	0.361940	0.425000	0.374619	
293	0.283276	108	0.407407	48	0.145833	51	1.000000	3.016728	401	0.316708	0.370000	0.374754	
576	0.345486	238	0.382353	99	0.121212	87	1.000000	3.016728	814	0.356265	0.389000	0.374778	
284	0.352113	122	0.418033	48	0.145833	46	1.000000	3.016728	406	0.371921	0.408000	0.374895	
544	0.297794	243	0.407407	84	0.166667	129	0.976744	3.016728	787	0.331639	0.401000	0.374998	
292	0.267123	116	0.405172	39	0.205128	53	0.981132	3.016728	408	0.306373	0.370000	0.375027	
572	0.309441	227	0.400881	74	0.121622	127	0.984252	3.016728	799	0.335419	0.402000	0.375031	
297	0.353535	91	0.329670	42	0.142857	70	1.000000	3.016728	388	0.347938	0.422000	0.375240	
567	0.317460	227	0.409692	61	0.098361	145	1.000000	3.016728	794	0.343829	0.424000	0.375446	
292	0.315068	122	0.467213	28	0.107143	58	0.982759	3.016728	414	0.359903	0.418000	0.375563	
543	0.322284	259	0.389961	59	0.203390	139	0.992806	3.016728	802	0.344140	0.426000	0.375727	
258	0.360465	138	0.449275	42	0.047619	62	0.983871	3.016728	396	0.391414	0.436000	0.375908	
553	0.336347	222	0.373874	97	0.092784	128	0.984375	3.016728	775	0.347097	0.404000	0.376112	
270	0.344444	129	0.364341	29	0.000000	72	0.972222	3.016728	399	0.350877	0.420000	0.376222	
554	0.324910	241	0.473029	87	0.126437	118	0.966102	3.016728	795	0.369811	0.419000	0.376381	
281	0.291815	95	0.536842	43	0.186047	81	0.938272	3.016728	376	0.353723	0.434000	0.376578	
563	0.300178	213	0.384977	100	0.100000	124	0.959677	3.016728	776	0.323454	0.380000	0.376695	
285	0.347368	115	0.382609	33	0.030303	67	0.970149	3.016728	400	0.357500	0.418000	0.376953	
576	0.256944	243	0.395062	80	0.150000	101	0.990099	3.016728	819	0.297924	0.356000	0.377069	
305	0.301639	102	0.362745	39	0.128205	54	0.981481	3.016728	407	0.316953	0.374000	0.377118	
565	0.320354	222	0.382883	73	0.054795	140	0.978571	3.016728	787	0.337992	0.407000	0.377206	
240	0.258333	99	0.282828	53	0.169811	108	0.944444	3.016728	339	0.265487	0.402000	0.377336	
534	0.279026	233	0.386266	89	0.112360	144	0.979167	3.016728	767	0.311604	0.390000	0.377485	
280	0.332143	116	0.560345	40	0.250000	64	1.000000	3.016728	396	0.398990	0.464000	0.377555	
562	0.314947	210	0.414286	85	0.152941	143	0.979021	3.016728	772	0.341969	0.417000	0.377681	
280	0.346429	117	0.495726	40	0.125000	63	1.000000	3.016728	397	0.390428	0.446000	0.377826	
536	0.304104	237	0.464135	101	0.108911	126	0.968254	3.016728	773	0.353169	0.406000	0.377961	
286	0.349650	92	0.336957	49	0.122449	73	0.986301	3.016728	378	0.346561	0.418000	0.378097	
560	0.342857	242	0.409091	102	0.166667	96	1.000000	3.016728	802	0.362843	0.404000	0.378220	
266	0.289474	134	0.425373	36	0.083333	64	0.968750	3.016728	400	0.335000	0.398000	0.378302	
593	0.268128	205	0.453659	74	0.229730	128	0.976562	3.016728	798	0.315789	0.394000	0.378388	
277	0.252708	118	0.423729	31	0.161290	74	0.959459	3.016728	395	0.303797	0.392000	0.378327	
551	0.248639	234	0.491453	96	0.156250	119	0.907563	3.016728	785	0.321019	0.375000	0.378321	
294	0.180272	95	0.431579	53	0.113208	58	0.948276	3.016728	389	0.241645	0.310000	0.378260	
574	0.266551	205	0.458537	94	0.159574	127	0.984252	3.016728	779	0.317073	0.387000	0.378251	
289	0.242215	116	0.422414	37	0.162162	58	1.000000	3.016728	405	0.293827	0.366000	0.378155	
547	0.246801	240	0.429167	83	0.144578	130	0.976923	3.016728	787	0.302414	0.377000	0.378134	
265	0.290566	99	0.464646	65	0.138462	71	0.985915	3.016728	364	0.337912	0.404000	0.378231	
558	0.306452	237	0.459916	71	0.140845	134	0.888060	3.016728	795	0.352201	0.409000	0.378342	
300	0.316667	112	0.517857	35	0.142857	53	0.981132	3.016728	412	0.371359	0.420000	0.378407	
569	0.307557	230	0.352174	55	0.109091	146	0.986301	3.016728	799	0.320401	0.406000	0.378517	
291	0.319588	121	0.454545	28	0.071429	60	0.983333	3.016728	412	0.359223	0.418000	0.378647	
616	0.285714	223	0.372197	59	0.118644	102	1.000000	3.016728	839	0.308701	0.368000	0.378619	
278	0.298561	107	0.523364	38	0.078947	77	0.753247	3.016728	385	0.361039	0.400000	0.378679	
578	0.288927	209	0.392344	96	0.083333	117	0.948718	3.016728	787	0.316391	0.368000	0.378759	
280	0.342857	115	0.417391	39	0.102564	66	0.939394	3.016728	395	0.364557	0.420000	0.378807	
546	0.252747	228	0.429825	97	0.154639	129	0.984496	3.016728	774	0.304910	0.378000	0.378829	
300	0.313333	116	0.387931	41	0.219512	43	1.000000	3.016728	416	0.334135	0.382000	0.378927	
544	0.292279	244	0.389344	83	0.156627	129	1.000000	3.016728	788	0.322335	0.396000	0.379076	
285	0.326316	105	0.419048	43	0.302326	67	1.000000	3.016728	390	0.351282	0.434000	0.379217	
555	0.288288	233	0.424893	81	0.135802	131	0.984733	3.016728	788	0.328680	0.399000	0.379314	
