Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
570	0.322807	204	0.328431	108	0.203704	118	1.000000	3.546559	774	0.324289	0.391000	0.366874	
302	0.314570	106	0.320755	33	0.030303	59	0.983051	3.546559	408	0.316176	0.376000	0.367161	
555	0.223423	240	0.391667	65	0.107692	140	0.992857	3.546559	795	0.274214	0.364000	0.367031	
313	0.287540	108	0.444444	25	0.040000	54	1.000000	3.546559	421	0.327791	0.386000	0.367419	
557	0.280072	246	0.459350	75	0.173333	122	1.000000	3.546559	803	0.334994	0.404000	0.367712	
287	0.355401	108	0.166667	39	0.102564	66	0.984848	3.546559	395	0.303797	0.378000	0.367841	
578	0.292388	199	0.336683	77	0.181818	146	1.000000	3.546559	777	0.303732	0.396000	0.368225	
296	0.246622	119	0.319328	26	0.192308	59	0.898305	3.546559	415	0.267470	0.338000	0.367981	
566	0.265018	208	0.365385	75	0.200000	151	0.913907	3.546559	774	0.291990	0.379000	0.368046	
285	0.273684	100	0.460000	44	0.136364	71	0.985915	3.546559	385	0.322078	0.400000	0.368145	
594	0.267677	216	0.398148	60	0.216667	130	1.000000	3.546559	810	0.302469	0.388000	0.368364	
263	0.292776	115	0.382609	42	0.119048	80	1.000000	3.546559	378	0.320106	0.412000	0.368571	
589	0.297114	227	0.511013	64	0.250000	120	0.991667	3.546559	816	0.356618	0.426000	0.368736	
286	0.279720	138	0.500000	33	0.090909	43	0.976744	3.546559	424	0.351415	0.388000	0.368881	
553	0.289331	268	0.361940	65	0.061538	114	0.991228	3.546559	821	0.313033	0.374000	0.368827	
310	0.238710	104	0.423077	29	0.034483	57	1.000000	3.546559	414	0.285024	0.352000	0.368782	
554	0.267148	219	0.383562	105	0.171429	122	0.991803	3.546559	773	0.300129	0.371000	0.368907	
221	0.235294	151	0.264901	49	0.224490	79	0.987342	3.546559	372	0.247312	0.362000	0.368775	
494	0.163968	267	0.374532	127	0.102362	112	1.000000	3.546559	761	0.237845	0.306000	0.368257	
287	0.327526	113	0.327434	36	0.194444	64	1.000000	3.546559	400	0.327500	0.404000	0.368002	
585	0.297436	222	0.378378	77	0.233766	116	1.000000	3.546559	807	0.319703	0.392000	0.368183	
269	0.297398	127	0.330709	39	0.102564	65	1.000000	3.546559	396	0.308081	0.382000	0.368303	
585	0.345299	209	0.373206	92	0.076087	114	1.000000	3.546559	794	0.352645	0.401000	0.368459	
287	0.275261	112	0.410714	37	0.054054	64	1.000000	3.546559	399	0.313283	0.382000	0.368593	
586	0.261092	217	0.290323	63	0.095238	134	0.992537	3.546559	803	0.268991	0.355000	0.368465	
300	0.313333	115	0.330435	32	0.093750	53	1.000000	3.546559	415	0.318072	0.376000	0.368560	
585	0.261538	221	0.470588	61	0.065574	133	0.992481	3.546559	806	0.318859	0.393000	0.368799	
290	0.258621	105	0.314286	36	0.138889	69	0.985507	3.546559	395	0.273418	0.362000	0.368964	
581	0.247849	233	0.386266	71	0.225352	115	1.000000	3.546559	814	0.287469	0.365000	0.368863	
303	0.313531	109	0.330275	37	0.081081	51	1.000000	3.546559	412	0.317961	0.370000	0.368923	
592	0.283784	211	0.383886	73	0.082192	124	1.000000	3.546559	803	0.310087	0.379000	0.368936	
258	0.267442	116	0.275862	32	0.062500	94	0.968085	3.546559	374	0.270053	0.388000	0.369007	
580	0.232759	212	0.353774	88	0.102273	120	0.991667	3.546559	792	0.265152	0.338000	0.369040	
277	0.267148	123	0.471545	35	0.085714	65	1.000000	3.546559	400	0.330000	0.400000	0.369028	
616	0.258117	235	0.417021	56	0.089286	93	0.978495	3.546559	851	0.301998	0.353000	0.368897	
293	0.296928	110	0.372727	33	0.000000	64	0.984375	3.546559	403	0.317618	0.382000	0.368792	
580	0.256897	242	0.450413	46	0.043478	132	0.984848	3.546559	822	0.313869	0.390000	0.368829	
274	0.302920	115	0.269565	47	0.170213	64	0.906250	3.546559	389	0.293059	0.360000	0.368786	
566	0.309187	238	0.323529	70	0.114286	126	0.968254	3.546559	804	0.313433	0.382000	0.368740	
298	0.268456	97	0.298969	50	0.120000	55	0.945455	3.546559	395	0.275949	0.334000	0.368773	
578	0.228374	220	0.345455	75	0.160000	127	0.992126	3.546559	798	0.260652	0.346000	0.368728	
251	0.079681	128	0.468750	59	0.118644	62	0.983871	3.546559	379	0.211082	0.296000	0.368661	
528	0.289773	252	0.432540	101	0.148515	119	0.983193	2.886229	780	0.335897	0.394000	0.368554	
284	0.299296	117	0.367521	43	0.093023	56	1.000000	2.886229	401	0.319202	0.376000	0.368645	
568	0.360915	216	0.421296	84	0.190476	132	1.000000	2.886229	784	0.377551	0.444000	0.368993	
284	0.288732	107	0.392523	42	0.119048	67	1.000000	2.886229	391	0.317136	0.392000	0.369413	
572	0.351399	235	0.527660	81	0.086420	112	1.000000	2.886229	807	0.402726	0.444000	0.369857	
313	0.249201	103	0.310680	36	0.250000	48	1.000000	4.029899	416	0.264423	0.334000	0.369736	
564	0.195035	227	0.303965	96	0.218750	113	1.000000	4.029899	791	0.226296	0.313000	0.369320	
276	0.210145	117	0.333333	31	0.000000	76	1.000000	4.029899	393	0.246819	0.346000	0.369301	
585	0.256410	217	0.281106	88	0.204545	110	1.000000	4.029899	802	0.263092	0.339000	0.369133	
311	0.292605	103	0.310680	27	0.074074	59	1.000000	4.029899	414	0.297101	0.368000	0.368977	
563	0.257549	201	0.243781	93	0.182796	143	0.993007	4.029899	764	0.253927	0.353000	0.368899	
305	0.206557	102	0.284314	33	0.090909	60	1.000000	4.029899	407	0.226044	0.310000	0.368904	
555	0.250450	236	0.309322	72	0.152778	137	0.970803	4.029899	791	0.268015	0.356000	0.368909	
272	0.283088	109	0.302752	49	0.122449	70	1.000000	4.029899	381	0.288714	0.372000	0.368819	
565	0.224779	232	0.327586	84	0.154762	119	0.974790	4.029899	797	0.254705	0.332000	0.368542	
281	0.245552	103	0.339806	51	0.078431	65	0.984615	4.029899	384	0.270833	0.344000	0.368379	
578	0.268166	214	0.406542	73	0.164384	135	0.992593	4.029899	792	0.305556	0.388000	0.368416	
291	0.219931	110	0.309091	34	0.058824	65	0.984615	4.029899	401	0.244389	0.328000	0.368307	
574	0.209059	233	0.330472	64	0.171875	129	0.992248	4.029899	807	0.244114	0.336000	0.368005	
280	0.275000	119	0.378151	38	0.105263	63	0.984127	4.029899	399	0.305764	0.376000	0.367902	
558	0.245520	234	0.324786	84	0.166667	124	0.991935	4.029899	792	0.268939	0.350000	0.367730	
253	0.229249	128	0.351562	39	0.153846	80	0.987500	4.029899	381	0.270341	0.376000	0.367681	
584	0.260274	224	0.406250	57	0.087719	135	0.992593	4.029899	808	0.300743	0.382000	0.367618	
294	0.285714	123	0.414634	44	0.227273	39	0.974359	4.029899	417	0.323741	0.366000	0.367671	
581	0.240964	214	0.233645	70	0.157143	135	0.977778	4.029899	795	0.238994	0.333000	0.367551	
271	0.206642	116	0.344828	43	0.069767	70	0.942857	4.029899	387	0.248062	0.330000	0.367379	
596	0.226510	215	0.400000	94	0.202128	95	0.915789	4.029899	811	0.272503	0.327000	0.367223	
287	0.271777	94	0.372340	54	0.037037	65	0.984615	4.029899	381	0.296588	0.358000	0.367207	
482	0.145228	279	0.462366	61	0.081967	178	0.910112	4.029899	761	0.261498	0.366000	0.366968	
309	0.252427	99	0.424242	43	0.348837	49	0.979592	4.029899	408	0.294118	0.366000	0.366678	
586	0.233788	193	0.336788	97	0.175258	124	0.991935	4.029899	779	0.259307	0.342000	0.366750	
282	0.152482	91	0.406593	56	0.142857	71	0.971831	4.029899	373	0.214477	0.314000	0.366511	
546	0.227106	237	0.337553	100	0.140000	117	0.991453	4.029899	783	0.260536	0.334000	0.366338	
305	0.265574	85	0.317647	37	0.243243	73	1.000000	4.029899	390	0.276923	0.380000	0.366339	
543	0.116022	245	0.367347	108	0.064815	104	0.990385	4.029899	788	0.194162	0.263000	0.365999	
242	0.342975	134	0.432836	43	0.186047	81	0.987654	2.497945	376	0.375000	0.458000	0.366446	
598	0.247492	213	0.295775	79	0.050633	110	1.000000	4.511034	811	0.260173	0.325000	0.366745	
267	0.168539	115	0.313043	47	0.085106	71	1.000000	4.295569	382	0.212042	0.312000	0.366296	
582	0.214777	250	0.248000	58	0.137931	110	0.981818	4.295569	832	0.224760	0.303000	0.365967	
283	0.222615	98	0.479592	53	0.094340	66	1.000000	2.691277	381	0.288714	0.362000	0.366048	
531	0.250471	264	0.446970	69	0.086957	136	0.977941	2.691277	795	0.315723	0.390000	0.366308	
253	0.209486	111	0.468468	59	0.152542	77	0.948052	2.691277	364	0.288462	0.374000	0.366246	
537	0.245810	246	0.565041	60	0.200000	157	0.936306	2.691277	783	0.346105	0.430000	0.366309	
296	0.236486	112	0.375000	32	0.093750	60	0.950000	3.376726	408	0.274510	0.344000	0.366517	
563	0.214920	233	0.274678	71	0.126761	133	1.000000	4.859952	796	0.232412	0.327000	0.366606	
283	0.187279	116	0.336207	20	0.100000	81	0.962963	4.859952	399	0.230576	0.344000	0.366570	
566	0.176678	205	0.268293	78	0.166667	151	0.933775	4.859952	771	0.201038	0.309000	0.366150	
285	0.235088	122	0.229508	41	0.243902	52	0.923077	4.859952	407	0.233415	0.306000	0.365874	
542	0.190037	221	0.230769	110	0.154545	127	0.929134	4.859952	763	0.201835	0.289000	0.365661	
276	0.253623	113	0.221239	38	0.052632	73	0.972603	4.859952	389	0.244216	0.336000	0.365403	
539	0.237477	249	0.253012	93	0.150538	119	0.974790	4.257054	788	0.242386	0.321000	0.365092	
272	0.235294	112	0.303571	47	0.148936	69	1.000000	4.257054	384	0.255208	0.348000	0.364844	
583	0.192110	233	0.266094	47	0.191489	137	0.992701	4.257054	816	0.213235	0.319000	0.364563	
299	0.200669	111	0.351351	39	0.051282	51	0.980392	4.257054	410	0.241463	0.302000	0.364430	
561	0.192513	209	0.239234	96	0.114583	134	0.962687	4.257054	770	0.205195	0.298000	0.364188	
263	0.224335	123	0.333333	46	0.195652	68	1.000000	4.257054	386	0.259067	0.354000	0.364019	
559	0.239714	251	0.342629	55	0.090909	135	0.992593	4.257054	810	0.271605	0.359000	0.363918	
271	0.147601	113	0.345133	54	0.185185	62	1.000000	4.257054	384	0.205729	0.302000	0.363708	
572	0.218531	227	0.303965	87	0.091954	114	0.885965	4.257054	799	0.242804	0.303000	0.363406	
279	0.229391	100	0.370000	50	0.180000	71	1.000000	4.257054	379	0.266491	0.362000	0.363223	
575	0.130435	215	0.367442	100	0.170000	110	0.981818	4.257054	790	0.194937	0.279000	0.362887	
271	0.258303	122	0.360656	54	0.185185	53	1.000000	3.572230	393	0.290076	0.354000	0.362825	
575	0.253913	228	0.421053	79	0.177215	118	1.000000	3.572230	803	0.301370	0.374000	0.362767	
288	0.295139	111	0.396396	42	0.142857	59	0.983051	3.572230	399	0.323308	0.386000	0.362909	
568	0.286972	223	0.390135	71	0.098592	138	0.992754	3.572230	791	0.316056	0.394000	0.363043	
280	0.303571	112	0.455357	64	0.156250	44	1.000000	3.572230	392	0.346939	0.380000	0.363009	
566	0.240283	213	0.394366	89	0.101124	132	0.939394	3.572230	779	0.282413	0.353000	0.362980	
266	0.255639	127	0.409449	46	0.195652	61	0.983607	3.572230	393	0.305344	0.378000	0.362893	
563	0.278863	223	0.286996	86	0.162791	128	1.000000	3.572230	786	0.281170	0.363000	0.362896	
275	0.232727	111	0.396396	59	0.169492	55	0.963636	3.572230	386	0.279793	0.342000	0.362912	
565	0.194690	205	0.365854	102	0.098039	128	0.992188	3.572230	770	0.240260	0.322000	0.362707	
268	0.179104	122	0.393443	46	0.195652	64	0.968750	3.572230	390	0.246154	0.334000	0.362432	
544	0.194853	242	0.334711	77	0.155844	137	0.927007	3.572230	786	0.237913	0.326000	0.362316	
282	0.148936	113	0.486726	47	0.148936	58	0.948276	3.572230	395	0.245570	0.318000	0.362188	
541	0.184843	246	0.459350	77	0.181818	136	0.919118	3.572230	787	0.270648	0.352000	0.362089	
300	0.093333	104	0.394231	38	0.236842	58	0.913793	3.572230	404	0.170792	0.262000	0.362055	
586	0.158703	219	0.388128	85	0.164706	110	0.945455	3.572230	805	0.221118	0.296000	0.361684	
269	0.215613	104	0.346154	62	0.080645	65	0.953846	3.572230	373	0.252011	0.322000	0.361481	
536	0.166045	215	0.469767	112	0.133929	137	0.927007	3.572230	751	0.252996	0.332000	0.361231	
304	0.253289	112	0.410714	32	0.250000	52	0.923077	3.572230	416	0.295673	0.358000	0.361246	
575	0.179130	211	0.374408	103	0.097087	111	0.945946	3.572230	786	0.231552	0.297000	0.361026	
294	0.200680	102	0.392157	48	0.104167	56	0.946429	3.572230	396	0.250000	0.314000	0.360848	
565	0.228319	212	0.363208	107	0.158879	116	1.000000	3.572230	777	0.265122	0.339000	0.360767	
275	0.240000	133	0.390977	41	0.146341	51	0.960784	3.572230	408	0.289216	0.346000	0.360815	
554	0.306859	232	0.340517	90	0.155556	124	1.000000	3.572230	786	0.316794	0.387000	0.360900	
285	0.263158	119	0.327731	46	0.152174	50	0.980000	3.572230	404	0.282178	0.340000	0.360924	
574	0.261324	230	0.352174	80	0.137500	116	0.991379	3.572230	804	0.287313	0.357000	0.360990	
290	0.227586	104	0.336538	54	0.111111	52	1.000000	3.572230	394	0.256345	0.318000	0.360912	
582	0.271478	239	0.297071	57	0.122807	122	0.983607	3.572230	821	0.278928	0.356000	0.360865	
268	0.268657	127	0.267717	36	0.138889	69	0.971014	3.572230	395	0.268354	0.356000	0.360853	
569	0.223199	219	0.374429	82	0.097561	130	0.976923	3.572230	788	0.265228	0.344000	0.360766	
311	0.289389	106	0.377358	26	0.192308	57	0.982456	3.572230	417	0.311751	0.382000	0.360821	
588	0.246599	202	0.381188	79	0.101266	131	0.992366	3.572230	790	0.281013	0.360000	0.360847	
272	0.220588	115	0.391304	49	0.102041	64	1.000000	3.572230	387	0.271318	0.348000	0.360882	
569	0.214411	223	0.394619	104	0.076923	104	1.000000	3.572230	792	0.265152	0.322000	0.360678	
284	0.267606	121	0.322314	33	0.181818	62	1.000000	3.572230	405	0.283951	0.366000	0.360615	
537	0.288641	252	0.293651	73	0.095890	138	0.992754	3.572230	789	0.290241	0.373000	0.360659	
296	0.250000	103	0.291262	42	0.214286	59	0.966102	3.572230	399	0.260652	0.340000	0.360627	
554	0.276173	227	0.374449	78	0.102564	141	1.000000	3.572230	781	0.304738	0.387000	0.360619	
302	0.294702	95	0.442105	36	0.027778	67	0.985075	3.572230	397	0.329975	0.396000	0.360771	
566	0.266784	229	0.384279	95	0.147368	110	1.000000	3.572230	795	0.300629	0.363000	0.360831	
266	0.289474	132	0.356061	38	0.157895	64	0.953125	3.572230	398	0.311558	0.382000	0.360828	
576	0.270833	236	0.423729	76	0.171053	112	1.000000	3.572230	812	0.315271	0.381000	0.360871	
284	0.242958	99	0.363636	42	0.119048	75	0.960000	3.572230	383	0.274151	0.364000	0.360880	
546	0.272894	236	0.305085	91	0.197802	127	0.968504	3.572230	782	0.282609	0.362000	0.360845	
276	0.264493	119	0.478992	40	0.200000	65	0.953846	3.572230	395	0.329114	0.400000	0.360915	
581	0.301205	231	0.359307	60	0.100000	128	0.976562	3.572230	812	0.317734	0.389000	0.361013	
280	0.317857	122	0.368852	42	0.023810	56	1.000000	3.572230	402	0.333333	0.382000	0.361023	
599	0.298831	208	0.341346	73	0.109589	120	0.991667	3.572230	807	0.309789	0.377000	0.361080	
295	0.250847	110	0.363636	36	0.250000	59	0.983051	3.572230	405	0.281481	0.362000	0.361159	
531	0.209040	245	0.375510	78	0.217949	146	0.979452	3.572230	776	0.261598	0.363000	0.361150	
286	0.293706	105	0.409524	50	0.120000	59	1.000000	3.572230	391	0.324808	0.384000	0.361258	
598	0.324415	215	0.362791	73	0.232877	114	0.991228	3.572230	813	0.334563	0.402000	0.361389	
259	0.405405	112	0.348214	48	0.125000	81	1.000000	3.572230	371	0.388140	0.462000	0.361539	
568	0.262324	238	0.323529	60	0.150000	134	1.000000	3.572230	806	0.280397	0.369000	0.361653	
305	0.337705	99	0.373737	45	0.133333	51	1.000000	3.572230	404	0.346535	0.394000	0.361671	
586	0.269625	216	0.398148	74	0.229730	124	1.000000	3.572230	802	0.304239	0.385000	0.361778	
287	0.264808	103	0.300971	51	0.352941	59	0.949153	3.572230	390	0.274359	0.362000	0.361871	
586	0.276451	210	0.342857	95	0.126316	109	0.990826	3.572230	796	0.293970	0.354000	0.361914	
282	0.287234	130	0.369231	36	0.222222	52	1.000000	3.572230	412	0.313107	0.378000	0.362045	
546	0.252747	239	0.338912	57	0.000000	158	1.000000	3.572230	785	0.278981	0.377000	0.362081	
302	0.248344	105	0.400000	37	0.054054	56	1.000000	3.572230	407	0.287469	0.350000	0.362056	
557	0.283662	222	0.351351	104	0.201923	117	0.991453	3.572230	779	0.302953	0.373000	0.362069	
254	0.248031	129	0.457364	42	0.119048	75	0.986667	3.572230	383	0.318538	0.402000	0.362136	
552	0.259058	238	0.365546	82	0.134146	128	0.992188	3.572230	790	0.291139	0.368000	0.362110	
272	0.297794	106	0.301887	41	0.195122	81	0.987654	3.572230	378	0.298942	0.402000	0.362175	
551	0.226860	223	0.417040	73	0.123288	153	0.986928	3.572230	774	0.281654	0.378000	0.362180	
266	0.236842	127	0.338583	43	0.069767	64	0.984375	3.572230	393	0.269720	0.344000	0.362202	
547	0.248629	234	0.384615	95	0.168421	124	1.000000	3.572230	781	0.289373	0.366000	0.362218	
274	0.237226	107	0.373832	43	0.255814	76	1.000000	3.572230	381	0.275591	0.384000	0.362228	
566	0.261484	213	0.286385	83	0.096386	138	1.000000	3.572230	779	0.268293	0.355000	0.362251	
285	0.291228	115	0.391304	35	0.114286	65	1.000000	3.572230	400	0.320000	0.394000	0.362378	
563	0.282416	240	0.362500	69	0.217391	128	1.000000	3.572230	803	0.306351	0.389000	0.362461	
276	0.260870	110	0.290909	54	0.129630	60	1.000000	3.572230	386	0.269430	0.342000	0.362450	
560	0.271429	228	0.385965	85	0.164706	127	0.984252	3.572230	788	0.304569	0.379000	0.362449	
288	0.253472	96	0.458333	34	0.058824	82	1.000000	3.572230	384	0.304688	0.402000	0.362490	
547	0.296161	240	0.404167	81	0.209877	132	1.000000	3.572230	787	0.329098	0.408000	0.362485	
307	0.325733	115	0.434783	19	0.210526	59	1.000000	3.572230	422	0.355450	0.426000	0.362500	
587	0.275980	213	0.370892	84	0.130952	116	1.000000	3.572230	800	0.301250	0.368000	0.362492	
300	0.256667	96	0.395833	36	0.111111	68	1.000000	3.572230	396	0.290404	0.374000	0.362514	
594	0.346801	227	0.374449	58	0.172414	121	0.983471	3.572230	821	0.354446	0.420000	0.362601	
266	0.285714	110	0.381818	59	0.254237	65	1.000000	3.572230	376	0.313830	0.396000	0.362656	
554	0.308664	218	0.270642	100	0.140000	128	1.000000	3.572230	772	0.297927	0.372000	0.362711	
271	0.217712	122	0.360656	51	0.137255	56	0.964286	3.572230	393	0.262087	0.328000	0.362727	
580	0.237931	234	0.393162	93	0.193548	93	0.978495	3.572230	814	0.282555	0.339000	0.362703	
278	0.312950	120	0.400000	45	0.177778	57	0.929825	3.572230	398	0.339196	0.392000	0.362839	
549	0.309654	204	0.303922	88	0.136364	159	0.987421	3.572230	753	0.308101	0.401000	0.362930	
